,item,time,event,started,over_due,blocked,tasks_finished,completed,picked_up,transportation,processing,wait_for_repair,tasks_remaining,cell,position,position_type,picked_up_by,locked_by
500,140347427054736,661.1428746902487,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
501,140347427054736,661.6428746902487,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
502,140347427054736,661.7428746902488,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
503,140347427054736,661.7428746902488,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
504,140347427054736,661.7428746902488,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
505,140347427054736,661.7428746902488,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
506,140347427054736,662.5928746902488,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
507,140347427054736,662.5928746902488,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
508,140347427054736,663.3428746902488,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
509,140347427054736,663.4428746902488,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
510,140347427054736,663.4428746902488,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
511,140347427054736,663.4428746902488,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
512,140347425133760,665.9690440545107,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
513,140347425133760,665.9690440545107,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
514,140347425133760,667.6357107211775,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
515,140347425133760,667.6357107211775,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
516,140347425133760,668.3857107211775,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423538432.0,InterfaceBuffer,140347423614576.0,140347423614576.0
517,140347425133760,668.4857107211775,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423538432.0,InterfaceBuffer,140347423614576.0,140347423614576.0
518,140347425133760,668.4857107211775,put_down,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423538432.0,InterfaceBuffer,,140347423614576.0
519,140347425133760,668.4857107211775,unlocked,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423538432.0,InterfaceBuffer,,
520,140347425133760,668.4857107211775,locked,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423538432.0,InterfaceBuffer,,140347423538768.0
521,140347425133760,669.2523773878441,picked_up,1,0,0,0,0,1,0,0,0,1,140347423535936.0,,None,140347423538768.0,140347423538768.0
522,140347425133760,669.2523773878441,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423535936.0,,None,140347423538768.0,140347423538768.0
523,140347425133760,669.7523773878441,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423535936.0,140347423537376.0,Machine,140347423538768.0,140347423538768.0
524,140347425133760,669.8523773878442,put_down,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423537376.0,Machine,,140347423538768.0
525,140347425133760,669.8523773878442,unlocked,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423537376.0,Machine,,
526,140347426572416,669.9249403794761,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
527,140347426572416,669.9249403794761,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
528,140347426572416,670.7749403794761,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
529,140347426572416,670.7749403794761,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
530,140347426572416,671.5249403794761,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
531,140347426572416,671.6249403794761,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
532,140347426572416,671.6249403794761,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
533,140347426572416,671.6249403794761,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
534,140347426572416,671.6249403794761,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
535,140347426572416,672.3916070461428,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
536,140347426572416,672.3916070461428,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
537,140347426572416,672.8916070461428,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
538,140347426572416,672.9916070461428,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
539,140347426572416,672.9916070461428,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
540,140347426572416,673.0916070461428,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
541,140347425133760,674.8523773878442,processing_start,1,0,0,0,0,0,0,1,0,1,140347423535936.0,140347423537376.0,Machine,,
542,140347432731648,675.4045232288408,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
543,140347432731648,675.4045232288408,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
544,140347432731648,676.2545232288409,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
545,140347432731648,676.2545232288409,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
546,140347432731648,677.0045232288409,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
547,140347432731648,677.1045232288409,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
548,140347432731648,677.1045232288409,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
549,140347432731648,677.1045232288409,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
550,140347432731648,677.1045232288409,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
551,140347432731648,677.7045232288409,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
552,140347432731648,677.7045232288409,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
553,140347432731648,678.2045232288409,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
554,140347432731648,678.3045232288409,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
555,140347432731648,678.3045232288409,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
556,140347426572416,678.6222497362902,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
557,140347426572416,678.7222497362902,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
558,140347426572416,678.8222497362902,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
559,140347426572416,678.8222497362902,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
560,140347432731648,678.8222497362902,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
561,140347426572416,679.3222497362902,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
562,140347426572416,679.4222497362903,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
563,140347426572416,679.4222497362903,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
564,140347426572416,679.4222497362903,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
565,140347426572416,679.4222497362903,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
566,140347426572416,680.7222497362903,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
567,140347426572416,680.7222497362903,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
568,140347426572416,681.4722497362903,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
569,140347426572416,681.5722497362904,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
570,140347426572416,681.5722497362904,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
571,140347426572416,681.5722497362904,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
572,140347432731648,683.4521796244879,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
573,140347432731648,683.552179624488,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
574,140347432731648,684.152179624488,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
575,140347432731648,684.152179624488,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
576,140347432731648,684.652179624488,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
577,140347432731648,684.752179624488,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
578,140347432731648,684.752179624488,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
579,140347432731648,684.752179624488,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
580,140347432731648,684.752179624488,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
581,140347432731648,685.602179624488,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
582,140347432731648,685.602179624488,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
583,140347432731648,686.352179624488,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
584,140347425133760,686.386834519071,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423535936.0,140347423537376.0,Machine,,
585,140347432731648,686.452179624488,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
586,140347432731648,686.452179624488,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
587,140347432731648,686.452179624488,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
588,140347425133760,686.4868345190711,locked,1,0,0,1,0,0,0,0,0,0,140347423535936.0,140347423537376.0,Machine,,140347423538768.0
589,140347425133760,686.5868345190711,picked_up,1,0,0,1,0,1,0,0,0,0,140347423535936.0,,None,140347423538768.0,140347423538768.0
590,140347425133760,686.5868345190711,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423535936.0,,None,140347423538768.0,140347423538768.0
591,140347425133760,687.0868345190711,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423535936.0,140347423538048.0,InterfaceBuffer,140347423538768.0,140347423538768.0
592,140347425133760,687.1868345190711,cell_change,1,0,0,1,0,1,0,0,0,0,140347423535936.0,140347423538048.0,InterfaceBuffer,140347423538768.0,140347423538768.0
593,140347425133760,687.1868345190711,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423538048.0,InterfaceBuffer,,140347423538768.0
594,140347425133760,687.1868345190711,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423538048.0,InterfaceBuffer,,
595,140347425133760,687.1868345190711,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423538048.0,InterfaceBuffer,,140347423614576.0
596,140347425133760,688.0368345190711,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
597,140347425133760,688.0368345190711,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
598,140347425133760,688.7868345190711,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
599,140347425133760,688.8868345190712,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
600,140347425133760,688.8868345190712,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
601,140347425133760,688.8868345190712,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
602,140347432882960,732.4930462095158,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
603,140347432882960,732.4930462095158,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
604,140347432882960,734.1597128761825,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
605,140347432882960,734.1597128761825,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
606,140347432882960,734.9097128761825,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
607,140347432882960,735.0097128761826,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
608,140347432882960,735.0097128761826,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
609,140347432882960,735.0097128761826,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
610,140347432882960,735.0097128761826,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
611,140347432882960,735.7763795428492,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
612,140347432882960,735.7763795428492,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
613,140347432882960,736.2763795428492,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
614,140347432882960,736.3763795428492,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
615,140347432882960,736.3763795428492,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
616,140347432882960,741.3763795428492,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
617,140347428998016,748.0445471638142,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
618,140347428998016,748.0445471638142,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
619,140347432882960,748.6321726676598,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
620,140347432882960,748.7321726676598,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
621,140347432882960,748.8321726676598,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
622,140347432882960,748.8321726676598,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
623,140347428998016,748.8945471638142,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
624,140347428998016,748.8945471638142,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
625,140347432882960,749.3321726676598,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
626,140347432882960,749.4321726676599,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
627,140347432882960,749.4321726676599,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
628,140347432882960,749.4321726676599,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
629,140347432882960,749.4321726676599,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614720.0
630,140347428998016,749.6445471638142,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
631,140347428998016,749.7445471638142,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423535600.0,InterfaceBuffer,140347423614576.0,140347423614576.0
632,140347428998016,749.7445471638142,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423614576.0
633,140347428998016,749.7445471638142,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,
634,140347428998016,749.7445471638142,locked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423535600.0,InterfaceBuffer,,140347423536800.0
635,140347428998016,750.5112138304809,picked_up,1,0,0,0,0,1,0,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
636,140347428998016,750.5112138304809,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423537472.0,,None,140347423536800.0,140347423536800.0
637,140347432882960,750.7321726676599,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614720.0,140347423614720.0
638,140347432882960,750.7321726676599,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614720.0,140347423614720.0
639,140347428998016,751.0112138304809,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423537472.0,140347423537040.0,Machine,140347423536800.0,140347423536800.0
640,140347428998016,751.1112138304809,put_down,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
641,140347428998016,751.1112138304809,unlocked,1,0,0,0,0,0,0,0,0,1,140347423537472.0,140347423537040.0,Machine,,
642,140347432882960,751.4821726676599,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614720.0,140347423614720.0
643,140347432882960,751.58217266766,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614720.0,140347423614720.0
644,140347432882960,751.58217266766,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614720.0
645,140347432882960,751.58217266766,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
646,140347431873024,752.579329023061,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
647,140347431873024,752.579329023061,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
648,140347431873024,753.429329023061,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
649,140347431873024,753.429329023061,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
650,140347431873024,754.179329023061,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423538432.0,InterfaceBuffer,140347423614576.0,140347423614576.0
651,140347431873024,754.279329023061,cell_change,1,0,0,0,0,1,0,0,0,1,140347423616016.0,140347423538432.0,InterfaceBuffer,140347423614576.0,140347423614576.0
652,140347431873024,754.279329023061,put_down,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423538432.0,InterfaceBuffer,,140347423614576.0
653,140347431873024,754.279329023061,unlocked,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423538432.0,InterfaceBuffer,,
654,140347431873024,754.279329023061,locked,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423538432.0,InterfaceBuffer,,140347423538768.0
655,140347431873024,755.0459956897276,picked_up,1,0,0,0,0,1,0,0,0,1,140347423535936.0,,None,140347423538768.0,140347423538768.0
656,140347431873024,755.0459956897276,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423535936.0,,None,140347423538768.0,140347423538768.0
657,140347431873024,755.5459956897276,transportation_end,1,0,0,0,0,1,0,0,0,1,140347423535936.0,140347423537376.0,Machine,140347423538768.0,140347423538768.0
658,140347431873024,755.6459956897277,put_down,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423537376.0,Machine,,140347423538768.0
659,140347431873024,755.6459956897277,unlocked,1,0,0,0,0,0,0,0,0,1,140347423535936.0,140347423537376.0,Machine,,
660,140347428998016,756.1112138304809,processing_start,1,0,0,0,0,0,0,1,0,1,140347423537472.0,140347423537040.0,Machine,,
661,140347431873024,760.6459956897277,processing_start,1,0,0,0,0,0,0,1,0,1,140347423535936.0,140347423537376.0,Machine,,
662,140347428998016,761.8640930210989,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,
663,140347428998016,761.964093021099,locked,1,0,0,1,0,0,0,0,0,0,140347423537472.0,140347423537040.0,Machine,,140347423536800.0
664,140347428998016,762.064093021099,picked_up,1,0,0,1,0,1,0,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
665,140347428998016,762.064093021099,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423537472.0,,None,140347423536800.0,140347423536800.0
666,140347428998016,762.564093021099,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
667,140347428998016,762.664093021099,cell_change,1,0,0,1,0,1,0,0,0,0,140347423537472.0,140347423535888.0,InterfaceBuffer,140347423536800.0,140347423536800.0
668,140347428998016,762.664093021099,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423536800.0
669,140347428998016,762.664093021099,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,
670,140347428998016,762.664093021099,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423535888.0,InterfaceBuffer,,140347423614576.0
671,140347428998016,763.9640930210991,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
672,140347428998016,763.9640930210991,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
673,140347428998016,764.7140930210991,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
674,140347428998016,764.8140930210991,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
675,140347428998016,764.8140930210991,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
676,140347428998016,764.8140930210991,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
677,140347431873024,765.784192317659,processing_finished,1,0,0,1,0,0,0,0,0,0,140347423535936.0,140347423537376.0,Machine,,
678,140347431873024,765.884192317659,locked,1,0,0,1,0,0,0,0,0,0,140347423535936.0,140347423537376.0,Machine,,140347423538768.0
679,140347431873024,765.984192317659,picked_up,1,0,0,1,0,1,0,0,0,0,140347423535936.0,,None,140347423538768.0,140347423538768.0
680,140347431873024,765.984192317659,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423535936.0,,None,140347423538768.0,140347423538768.0
681,140347431873024,766.484192317659,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423535936.0,140347423538048.0,InterfaceBuffer,140347423538768.0,140347423538768.0
682,140347431873024,766.584192317659,cell_change,1,0,0,1,0,1,0,0,0,0,140347423535936.0,140347423538048.0,InterfaceBuffer,140347423538768.0,140347423538768.0
683,140347431873024,766.584192317659,put_down,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423538048.0,InterfaceBuffer,,140347423538768.0
684,140347431873024,766.584192317659,unlocked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423538048.0,InterfaceBuffer,,
685,140347431873024,766.584192317659,locked,1,0,0,1,0,0,0,0,0,0,140347423616016.0,140347423538048.0,InterfaceBuffer,,140347423614576.0
686,140347431873024,767.434192317659,picked_up,1,0,0,1,0,1,0,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
687,140347431873024,767.434192317659,transportation_start,1,0,0,1,0,1,1,0,0,0,140347423616016.0,,None,140347423614576.0,140347423614576.0
688,140347431873024,768.184192317659,transportation_end,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
689,140347431873024,768.2841923176591,cell_change,1,0,0,1,0,1,0,0,0,0,140347423616016.0,140347423613760.0,InterfaceBuffer,140347423614576.0,140347423614576.0
690,140347431873024,768.2841923176591,put_down,1,0,0,1,1,0,0,0,0,0,,,None,,140347423614576.0
691,140347431873024,768.2841923176591,unlocked,1,0,0,1,1,0,0,0,0,0,,,None,,
692,140347427215392,808.3989027117489,order_arrival,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,
693,140347427215392,808.3989027117489,locked,1,0,0,0,0,0,0,0,0,1,140347423616016.0,140347423539152.0,InterfaceBuffer,,140347423614576.0
694,140347427215392,810.0655693784156,picked_up,1,0,0,0,0,1,0,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
695,140347427215392,810.0655693784156,transportation_start,1,0,0,0,0,1,1,0,0,1,140347423616016.0,,None,140347423614576.0,140347423614576.0
