,machine,time,event,est_time,next_setup_type,current_setup_type,load_item,manufacturing,setup,idle,repair,item_in_input,item_in_machine,item_in_output
1131,140383847074688,1822.873692735373,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847920352.0,140383847920640.0
1132,140383847074688,1824.8403594020392,item_stored,,,140383846907520.0,0,1,0,0,0,140383847923664.0,140383847920352.0,
1133,140383847074688,1828.873692735373,production_end,,,140383846907520.0,0,0,0,1,0,140383847923664.0,140383847920352.0,
1134,140383847074688,1828.873692735373,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847923664.0,140383847920352.0,
1135,140383847074688,1828.9736927353729,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847923664.0,,140383847920352.0
1136,140383847074688,1828.9736927353729,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847923664.0,,140383847920352.0
1137,140383847074688,1829.0736927353728,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847923664.0,140383847920352.0
1138,140383847074688,1829.0736927353728,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847923664.0,140383847920352.0
1139,140383847074688,1831.040359402039,item_stored,,,140383846907520.0,0,1,0,0,0,140383847922992.0,140383847923664.0,
1140,140383847074688,1835.0736927353728,production_end,,,140383846907520.0,0,0,0,1,0,140383847922992.0,140383847923664.0,
1141,140383847074688,1835.0736927353728,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847922992.0,140383847923664.0,
1142,140383847074688,1835.1736927353727,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847922992.0,,140383847923664.0
1143,140383847074688,1835.1736927353727,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847922992.0,,140383847923664.0
1144,140383847074688,1835.2736927353726,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847922992.0,140383847923664.0
1145,140383847074688,1835.2736927353726,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847922992.0,140383847923664.0
1146,140383847074688,1837.2403594020388,item_stored,,,140383846907520.0,0,1,0,0,0,140383847923376.0,140383847922992.0,
1147,140383847074688,1841.2736927353726,production_end,,,140383846907520.0,0,0,0,1,0,140383847923376.0,140383847922992.0,
1148,140383847074688,1841.2736927353726,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847923376.0,140383847922992.0,
1149,140383847074688,1841.3736927353725,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847923376.0,,140383847922992.0
1150,140383847074688,1841.3736927353725,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847923376.0,,140383847922992.0
1151,140383847074688,1841.4736927353724,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847923376.0,140383847922992.0
1152,140383847074688,1841.4736927353724,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847923376.0,140383847922992.0
1153,140383847074688,1841.60527910647,failure_start,30.73739975974261,,140383846907520.0,0,0,0,0,1,,140383847923376.0,140383847922992.0
1154,140383847074688,1843.4403594020387,item_stored,,,140383846907520.0,0,0,0,0,1,140383847919776.0,140383847923376.0,
1155,140383847074688,1872.3426788662127,failure_end,,,140383846907520.0,0,1,0,0,0,140383847919776.0,140383847923376.0,
1156,140383847074688,1878.211092495115,production_end,,,140383846907520.0,0,0,0,1,0,140383847919776.0,140383847923376.0,
1157,140383847074688,1878.211092495115,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847919776.0,140383847923376.0,
1158,140383847074688,1878.311092495115,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847919776.0,,140383847923376.0
1159,140383847074688,1878.311092495115,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847919776.0,,140383847923376.0
1160,140383847074688,1878.4110924951149,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847919776.0,140383847923376.0
1161,140383847074688,1878.4110924951149,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847919776.0,140383847923376.0
1162,140383847074688,1880.3777591617811,item_stored,,,140383846907520.0,0,1,0,0,0,140383847921552.0,140383847919776.0,
1163,140383847074688,1884.4110924951149,production_end,,,140383846907520.0,0,0,0,1,0,140383847921552.0,140383847919776.0,
1164,140383847074688,1884.4110924951149,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847921552.0,140383847919776.0,
1165,140383847074688,1884.5110924951148,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847921552.0,,140383847919776.0
1166,140383847074688,1884.5110924951148,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847921552.0,,140383847919776.0
1167,140383847074688,1884.6110924951147,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847921552.0,140383847919776.0
1168,140383847074688,1884.6110924951147,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847921552.0,140383847919776.0
1169,140383847074688,1886.577759161781,item_stored,,,140383846907520.0,0,1,0,0,0,140383847918272.0,140383847921552.0,
1170,140383847074688,1890.6110924951147,production_end,,,140383846907520.0,0,0,0,1,0,140383847918272.0,140383847921552.0,
1171,140383847074688,1890.6110924951147,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847918272.0,140383847921552.0,
1172,140383847074688,1890.7110924951146,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847918272.0,,140383847921552.0
1173,140383847074688,1890.7110924951146,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847918272.0,,140383847921552.0
1174,140383847074688,1890.8110924951145,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847918272.0,140383847921552.0
1175,140383847074688,1890.8110924951145,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847918272.0,140383847921552.0
1176,140383847074688,1892.7777591617808,item_stored,,,140383846907520.0,0,1,0,0,0,140383847887872.0,140383847918272.0,
1177,140383847074688,1896.8110924951145,production_end,,,140383846907520.0,0,0,0,1,0,140383847887872.0,140383847918272.0,
1178,140383847074688,1896.8110924951145,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847887872.0,140383847918272.0,
1179,140383847074688,1896.9110924951144,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847887872.0,,140383847918272.0
1180,140383847074688,1896.9110924951144,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847887872.0,,140383847918272.0
1181,140383847074688,1897.0110924951143,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847887872.0,140383847918272.0
1182,140383847074688,1897.0110924951143,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847887872.0,140383847918272.0
1183,140383847074688,1898.9777591617806,item_stored,,,140383846907520.0,0,1,0,0,0,140383847546400.0,140383847887872.0,
1184,140383847074688,1903.0110924951143,production_end,,,140383846907520.0,0,0,0,1,0,140383847546400.0,140383847887872.0,
1185,140383847074688,1903.0110924951143,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847546400.0,140383847887872.0,
1186,140383847074688,1903.1110924951142,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847546400.0,,140383847887872.0
1187,140383847074688,1903.1110924951142,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847546400.0,,140383847887872.0
1188,140383847074688,1903.2110924951141,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847546400.0,140383847887872.0
1189,140383847074688,1903.2110924951141,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847546400.0,140383847887872.0
1190,140383847074688,1905.1777591617804,item_stored,,,140383846907520.0,0,1,0,0,0,140383847920736.0,140383847546400.0,
1191,140383847074688,1909.2110924951141,production_end,,,140383846907520.0,0,0,0,1,0,140383847920736.0,140383847546400.0,
1192,140383847074688,1909.2110924951141,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847920736.0,140383847546400.0,
1193,140383847074688,1909.311092495114,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847920736.0,,140383847546400.0
1194,140383847074688,1909.311092495114,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847920736.0,,140383847546400.0
1195,140383847074688,1909.411092495114,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847920736.0,140383847546400.0
1196,140383847074688,1909.411092495114,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847920736.0,140383847546400.0
1197,140383847074688,1911.3777591617802,item_stored,,,140383846907520.0,0,1,0,0,0,140383847922368.0,140383847920736.0,
1198,140383847074688,1912.0523753580226,failure_start,29.186656957242235,,140383846907520.0,0,0,0,0,1,140383847922368.0,140383847920736.0,
1199,140383847074688,1941.239032315265,failure_end,,,140383846907520.0,0,1,0,0,0,140383847922368.0,140383847920736.0,
1200,140383847074688,1944.5977494523563,production_end,,,140383846907520.0,0,0,0,1,0,140383847922368.0,140383847920736.0,
1201,140383847074688,1944.5977494523563,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847922368.0,140383847920736.0,
1202,140383847074688,1944.6977494523562,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847922368.0,,140383847920736.0
1203,140383847074688,1944.6977494523562,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847922368.0,,140383847920736.0
1204,140383847074688,1944.7977494523561,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847922368.0,140383847920736.0
1205,140383847074688,1944.7977494523561,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847922368.0,140383847920736.0
1206,140383847074688,1946.7644161190224,item_stored,,,140383846907520.0,0,1,0,0,0,140383847917312.0,140383847922368.0,
1207,140383847074688,1950.7977494523561,production_end,,,140383846907520.0,0,0,0,1,0,140383847917312.0,140383847922368.0,
1208,140383847074688,1950.7977494523561,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847917312.0,140383847922368.0,
1209,140383847074688,1950.897749452356,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847917312.0,,140383847922368.0
1210,140383847074688,1950.897749452356,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847917312.0,,140383847922368.0
1211,140383847074688,1950.997749452356,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847917312.0,140383847922368.0
1212,140383847074688,1950.997749452356,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847917312.0,140383847922368.0
1213,140383847074688,1952.9644161190222,item_stored,,,140383846907520.0,0,1,0,0,0,140383847888016.0,140383847917312.0,
1214,140383847074688,1953.8345778289577,failure_start,32.571956504835036,,140383846907520.0,0,0,0,0,1,140383847888016.0,140383847917312.0,
1215,140383847074688,1986.4065343337927,failure_end,,,140383846907520.0,0,1,0,0,0,140383847888016.0,140383847917312.0,
1216,140383847074688,1989.569705957191,production_end,,,140383846907520.0,0,0,0,1,0,140383847888016.0,140383847917312.0,
1217,140383847074688,1989.569705957191,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847888016.0,140383847917312.0,
1218,140383847074688,1989.669705957191,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847888016.0,,140383847917312.0
1219,140383847074688,1989.669705957191,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847888016.0,,140383847917312.0
1220,140383847074688,1989.7697059571908,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847888016.0,140383847917312.0
1221,140383847074688,1989.7697059571908,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847888016.0,140383847917312.0
1222,140383847074688,1991.736372623857,item_stored,,,140383846907520.0,0,1,0,0,0,140383847923040.0,140383847888016.0,
1223,140383847074688,1995.7697059571908,production_end,,,140383846907520.0,0,0,0,1,0,140383847923040.0,140383847888016.0,
1224,140383847074688,1995.7697059571908,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847923040.0,140383847888016.0,
1225,140383847074688,1995.8697059571907,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847923040.0,,140383847888016.0
1226,140383847074688,1995.8697059571907,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847923040.0,,140383847888016.0
1227,140383847074688,1995.9697059571906,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847923040.0,140383847888016.0
1228,140383847074688,1995.9697059571906,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847923040.0,140383847888016.0
1229,140383847074688,1997.9363726238569,item_stored,,,140383846907520.0,0,1,0,0,0,140383847922464.0,140383847923040.0,
1230,140383847074688,2001.9697059571906,production_end,,,140383846907520.0,0,0,0,1,0,140383847922464.0,140383847923040.0,
1231,140383847074688,2001.9697059571906,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847922464.0,140383847923040.0,
1232,140383847074688,2002.0697059571905,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847922464.0,,140383847923040.0
1233,140383847074688,2002.0697059571905,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847922464.0,,140383847923040.0
1234,140383847074688,2002.1697059571904,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847922464.0,140383847923040.0
1235,140383847074688,2002.1697059571904,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847922464.0,140383847923040.0
1236,140383847074688,2004.1363726238567,item_stored,,,140383846907520.0,0,1,0,0,0,140383847923472.0,140383847922464.0,
1237,140383847074688,2008.1697059571904,production_end,,,140383846907520.0,0,0,0,1,0,140383847923472.0,140383847922464.0,
1238,140383847074688,2008.1697059571904,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847923472.0,140383847922464.0,
1239,140383847074688,2008.2697059571904,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847923472.0,,140383847922464.0
1240,140383847074688,2008.2697059571904,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847923472.0,,140383847922464.0
1241,140383847074688,2008.3697059571903,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847923472.0,140383847922464.0
1242,140383847074688,2008.3697059571903,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847923472.0,140383847922464.0
1243,140383847074688,2010.3363726238565,item_stored,,,140383846907520.0,0,1,0,0,0,140383847922416.0,140383847923472.0,
1244,140383847074688,2014.3697059571903,production_end,,,140383846907520.0,0,0,0,1,0,140383847922416.0,140383847923472.0,
1245,140383847074688,2014.3697059571903,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847922416.0,140383847923472.0,
1246,140383847074688,2014.4697059571902,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847922416.0,,140383847923472.0
1247,140383847074688,2014.4697059571902,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847922416.0,,140383847923472.0
1248,140383847074688,2014.56970595719,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847922416.0,140383847923472.0
1249,140383847074688,2014.56970595719,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847922416.0,140383847923472.0
1250,140383847074688,2016.5363726238563,item_stored,,,140383846907520.0,0,1,0,0,0,140383847917024.0,140383847922416.0,
1251,140383847074688,2020.56970595719,production_end,,,140383846907520.0,0,0,0,1,0,140383847917024.0,140383847922416.0,
1252,140383847074688,2020.56970595719,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847917024.0,140383847922416.0,
1253,140383847074688,2020.66970595719,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847917024.0,,140383847922416.0
1254,140383847074688,2020.66970595719,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847917024.0,,140383847922416.0
1255,140383847074688,2020.76970595719,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847917024.0,140383847922416.0
1256,140383847074688,2020.76970595719,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847917024.0,140383847922416.0
1257,140383847074688,2022.7363726238561,item_stored,,,140383846907520.0,0,1,0,0,0,140383847820976.0,140383847917024.0,
1258,140383847074688,2026.76970595719,production_end,,,140383846907520.0,0,0,0,1,0,140383847820976.0,140383847917024.0,
1259,140383847074688,2026.76970595719,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847820976.0,140383847917024.0,
1260,140383847074688,2026.8697059571898,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847820976.0,,140383847917024.0
1261,140383847074688,2026.8697059571898,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847820976.0,,140383847917024.0
1262,140383847074688,2026.9697059571897,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847820976.0,140383847917024.0
1263,140383847074688,2026.9697059571897,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847820976.0,140383847917024.0
1264,140383847074688,2028.936372623856,item_stored,,,140383846907520.0,0,1,0,0,0,140383847917072.0,140383847820976.0,
1265,140383847074688,2032.9697059571897,production_end,,,140383846907520.0,0,0,0,1,0,140383847917072.0,140383847820976.0,
1266,140383847074688,2032.9697059571897,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847917072.0,140383847820976.0,
1267,140383847074688,2033.0697059571896,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847917072.0,,140383847820976.0
1268,140383847074688,2033.0697059571896,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847917072.0,,140383847820976.0
1269,140383847074688,2033.1697059571895,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847917072.0,140383847820976.0
1270,140383847074688,2033.1697059571895,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847917072.0,140383847820976.0
1271,140383847074688,2035.1363726238558,item_stored,,,140383846907520.0,0,1,0,0,0,140383847915632.0,140383847917072.0,
1272,140383847074688,2039.1697059571895,production_end,,,140383846907520.0,0,0,0,1,0,140383847915632.0,140383847917072.0,
1273,140383847074688,2039.1697059571895,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847915632.0,140383847917072.0,
1274,140383847074688,2039.2697059571894,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847915632.0,,140383847917072.0
1275,140383847074688,2039.2697059571894,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847915632.0,,140383847917072.0
1276,140383847074688,2039.3697059571894,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847915632.0,140383847917072.0
1277,140383847074688,2039.3697059571894,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847915632.0,140383847917072.0
1278,140383847074688,2041.3363726238556,item_stored,,,140383846907520.0,0,1,0,0,0,140383847918416.0,140383847915632.0,
1279,140383847074688,2045.3697059571894,production_end,,,140383846907520.0,0,0,0,1,0,140383847918416.0,140383847915632.0,
1280,140383847074688,2045.3697059571894,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847918416.0,140383847915632.0,
1281,140383847074688,2045.4697059571893,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847918416.0,,140383847915632.0
1282,140383847074688,2045.4697059571893,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847918416.0,,140383847915632.0
1283,140383847074688,2045.5697059571892,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847918416.0,140383847915632.0
1284,140383847074688,2045.5697059571892,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847918416.0,140383847915632.0
1285,140383847074688,2047.5363726238554,item_stored,,,140383846907520.0,0,1,0,0,0,140383847916160.0,140383847918416.0,
1286,140383847074688,2051.5697059571894,production_end,,,140383846907520.0,0,0,0,1,0,140383847916160.0,140383847918416.0,
1287,140383847074688,2051.5697059571894,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847916160.0,140383847918416.0,
1288,140383847074688,2051.6697059571893,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847916160.0,,140383847918416.0
1289,140383847074688,2051.6697059571893,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847916160.0,,140383847918416.0
1290,140383847074688,2051.769705957189,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847916160.0,140383847918416.0
1291,140383847074688,2051.769705957189,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847916160.0,140383847918416.0
1292,140383847074688,2053.736372623856,item_stored,,,140383846907520.0,0,1,0,0,0,140383847947232.0,140383847916160.0,
1293,140383847074688,2054.2236398751684,failure_start,31.998697114238933,,140383846907520.0,0,0,0,0,1,140383847947232.0,140383847916160.0,
1294,140383847074688,2086.2223369894073,failure_end,,,140383846907520.0,0,1,0,0,0,140383847947232.0,140383847916160.0,
1295,140383847074688,2089.768403071428,production_end,,,140383846907520.0,0,0,0,1,0,140383847947232.0,140383847916160.0,
1296,140383847074688,2089.768403071428,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847947232.0,140383847916160.0,
1297,140383847074688,2089.868403071428,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847947232.0,,140383847916160.0
1298,140383847074688,2089.868403071428,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847947232.0,,140383847916160.0
1299,140383847074688,2089.968403071428,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847947232.0,140383847916160.0
1300,140383847074688,2089.968403071428,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847947232.0,140383847916160.0
1301,140383847074688,2091.9350697380946,item_stored,,,140383846907520.0,0,1,0,0,0,140383847916016.0,140383847947232.0,
1302,140383847074688,2095.968403071428,production_end,,,140383846907520.0,0,0,0,1,0,140383847916016.0,140383847947232.0,
1303,140383847074688,2095.968403071428,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847916016.0,140383847947232.0,
1304,140383847074688,2096.068403071428,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847916016.0,,140383847947232.0
1305,140383847074688,2096.068403071428,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847916016.0,,140383847947232.0
1306,140383847074688,2096.1684030714277,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847916016.0,140383847947232.0
1307,140383847074688,2096.1684030714277,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847916016.0,140383847947232.0
1308,140383847074688,2098.1350697380944,item_stored,,,140383846907520.0,0,1,0,0,0,140383847818048.0,140383847916016.0,
1309,140383847074688,2102.1684030714277,production_end,,,140383846907520.0,0,0,0,1,0,140383847818048.0,140383847916016.0,
1310,140383847074688,2102.1684030714277,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847818048.0,140383847916016.0,
1311,140383847074688,2102.2684030714277,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847818048.0,,140383847916016.0
1312,140383847074688,2102.2684030714277,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847818048.0,,140383847916016.0
1313,140383847074688,2102.3684030714276,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847818048.0,140383847916016.0
1314,140383847074688,2102.3684030714276,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847818048.0,140383847916016.0
1315,140383847074688,2104.3350697380943,item_stored,,,140383846907520.0,0,1,0,0,0,140383847945024.0,140383847818048.0,
1316,140383847074688,2108.3684030714276,production_end,,,140383846907520.0,0,0,0,1,0,140383847945024.0,140383847818048.0,
1317,140383847074688,2108.3684030714276,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847945024.0,140383847818048.0,
1318,140383847074688,2108.4684030714275,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847945024.0,,140383847818048.0
1319,140383847074688,2108.4684030714275,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847945024.0,,140383847818048.0
1320,140383847074688,2108.5684030714274,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847945024.0,140383847818048.0
1321,140383847074688,2108.5684030714274,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847945024.0,140383847818048.0
1322,140383847074688,2110.535069738094,item_stored,,,140383846907520.0,0,1,0,0,0,140383847947760.0,140383847945024.0,
1323,140383847074688,2114.5684030714274,production_end,,,140383846907520.0,0,0,0,1,0,140383847947760.0,140383847945024.0,
1324,140383847074688,2114.5684030714274,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847947760.0,140383847945024.0,
1325,140383847074688,2114.6684030714273,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847947760.0,,140383847945024.0
1326,140383847074688,2114.6684030714273,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847947760.0,,140383847945024.0
1327,140383847074688,2114.768403071427,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847947760.0,140383847945024.0
1328,140383847074688,2114.768403071427,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847947760.0,140383847945024.0
1329,140383847074688,2116.735069738094,item_stored,,,140383846907520.0,0,1,0,0,0,140383847946464.0,140383847947760.0,
1330,140383847074688,2120.768403071427,production_end,,,140383846907520.0,0,0,0,1,0,140383847946464.0,140383847947760.0,
1331,140383847074688,2120.768403071427,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847946464.0,140383847947760.0,
1332,140383847074688,2120.868403071427,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847946464.0,,140383847947760.0
1333,140383847074688,2120.868403071427,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847946464.0,,140383847947760.0
1334,140383847074688,2120.968403071427,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847946464.0,140383847947760.0
1335,140383847074688,2120.968403071427,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847946464.0,140383847947760.0
1336,140383847074688,2122.9350697380937,item_stored,,,140383846907520.0,0,1,0,0,0,140383847921360.0,140383847946464.0,
1337,140383847074688,2126.968403071427,production_end,,,140383846907520.0,0,0,0,1,0,140383847921360.0,140383847946464.0,
1338,140383847074688,2126.968403071427,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847921360.0,140383847946464.0,
1339,140383847074688,2127.068403071427,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847921360.0,,140383847946464.0
1340,140383847074688,2127.068403071427,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847921360.0,,140383847946464.0
1341,140383847074688,2127.168403071427,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847921360.0,140383847946464.0
1342,140383847074688,2127.168403071427,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847921360.0,140383847946464.0
1343,140383847074688,2129.1350697380935,item_stored,,,140383846907520.0,0,1,0,0,0,140383847819248.0,140383847921360.0,
1344,140383847074688,2129.410576902753,failure_start,26.978576681040174,,140383846907520.0,0,0,0,0,1,140383847819248.0,140383847921360.0,
1345,140383847074688,2156.389153583793,failure_end,,,140383846907520.0,0,1,0,0,0,140383847819248.0,140383847921360.0,
1346,140383847074688,2160.146979752467,production_end,,,140383846907520.0,0,0,0,1,0,140383847819248.0,140383847921360.0,
1347,140383847074688,2160.146979752467,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847819248.0,140383847921360.0,
1348,140383847074688,2160.246979752467,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847819248.0,,140383847921360.0
1349,140383847074688,2160.246979752467,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847819248.0,,140383847921360.0
1350,140383847074688,2160.3469797524667,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847819248.0,140383847921360.0
1351,140383847074688,2160.3469797524667,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847819248.0,140383847921360.0
1352,140383847074688,2162.3136464191334,item_stored,,,140383846907520.0,0,1,0,0,0,140383847821120.0,140383847819248.0,
1353,140383847074688,2166.3469797524667,production_end,,,140383846907520.0,0,0,0,1,0,140383847821120.0,140383847819248.0,
1354,140383847074688,2166.3469797524667,release_item_start,,,140383846907520.0,0,0,0,0,0,140383847821120.0,140383847819248.0,
1355,140383847074688,2166.4469797524666,release_item_end,,,140383846907520.0,0,0,0,1,0,140383847821120.0,,140383847819248.0
1356,140383847074688,2166.4469797524666,load_item_start,,,140383846907520.0,1,0,0,0,0,140383847821120.0,,140383847819248.0
1357,140383847074688,2166.5469797524665,load_item_end,,,140383846907520.0,0,0,0,1,0,,140383847821120.0,140383847819248.0
1358,140383847074688,2166.5469797524665,production_start,6.0,,140383846907520.0,0,1,0,0,0,,140383847821120.0,140383847819248.0
1359,140383847074688,2168.5136464191332,item_stored,,,140383846907520.0,0,1,0,0,0,140383847923280.0,140383847821120.0,
1360,140383847074688,2172.5469797524665,production_end,,,140383846907520.0,0,0,0,1,0,140383847923280.0,140383847821120.0,
