,buffer,time,event,event_item,full,items_in_storage
3909,140649311009376,847.4317661119221,item_picked_up,140649311067680.0,0,0
3910,140649311046144,847.6984327785888,item_stored,140649311067680.0,0,1
3911,140649312701552,847.7050994452552,item_stored,140649310139392.0,0,1
3912,140649312701552,848.1784327785886,item_picked_up,140649310139392.0,0,0
3913,140649311046144,848.1917661119221,item_picked_up,140649311067680.0,0,0
3914,140649311044176,848.4784327785886,item_stored,140649310139392.0,0,1
3915,140649311064560,848.6584327785888,item_stored,140649311067680.0,0,0
3916,140649311044176,848.971766111922,item_picked_up,140649310139392.0,0,0
3917,140649310988944,849.0557972983672,item_stored,140649310139872.0,0,1
3918,140649310988944,849.3891306317006,item_picked_up,140649310139872.0,0,0
3919,140649311045568,849.4650994452553,item_stored,140649310139392.0,0,1
3920,140649311047536,849.6,order_arrival,,0,1
3921,140649311044176,849.722463965034,item_stored,140649310139872.0,0,1
3922,140649311045568,849.8450994452553,item_picked_up,140649310139392.0,0,0
3923,140649311008800,850.111766111922,item_stored,140649310139392.0,1,1
3924,140649311044176,850.2157972983673,item_picked_up,140649310139872.0,0,0
3925,140649311047536,850.3133333333334,item_picked_up,140649310535440.0,0,0
3926,140649311008800,850.3450994452553,item_picked_up,140649310139392.0,0,0
3927,140649311010768,850.6800000000001,item_stored,140649310535440.0,1,3
3928,140649311045568,850.7091306317006,item_stored,140649310139872.0,0,1
3929,140649311007408,850.7691306317007,item_stored,140649310139296.0,1,1
3930,140649311045568,850.9757972983673,item_picked_up,140649310139872.0,0,0
3931,140649311007408,851.0357972983674,item_picked_up,140649310139296.0,0,0
3932,140649311006832,851.242463965034,item_stored,140649310139872.0,1,1
3933,140649311046144,851.302463965034,item_stored,140649310139296.0,0,1
3934,140649311006832,851.4757972983673,item_picked_up,140649310139872.0,0,0
3935,140649311046144,851.7957972983673,item_picked_up,140649310139296.0,0,0
3936,140649310988128,852.0557972983672,item_picked_up,140649310118576.0,0,1
3937,140649311064560,852.262463965034,item_stored,140649310139296.0,0,0
3938,140649311047536,853.2,order_arrival,,0,1
3939,140649311047536,853.9133333333334,item_picked_up,140649310140208.0,0,0
3940,140649311010768,854.3600000000001,item_picked_up,140649310615200.0,0,2
3941,140649311045616,854.6466666666668,item_stored,140649310140208.0,0,1
3942,140649310988128,854.6933333333335,item_stored,140649310615200.0,1,2
3943,140649311045616,855.0133333333334,item_picked_up,140649310140208.0,0,0
3944,140649312701552,855.3150994452551,item_stored,140649310118720.0,0,1
3945,140649311009376,855.3350994452554,item_stored,140649310139392.0,1,1
3946,140649311010768,855.4800000000001,item_stored,140649310140208.0,1,3
3947,140649312701552,855.6084327785885,item_picked_up,140649310118720.0,0,0
3948,140649311009376,855.6750994452555,item_picked_up,140649310139392.0,0,0
3949,140649311044176,855.9084327785886,item_stored,140649310118720.0,0,1
3950,140649311046144,855.9417661119221,item_stored,140649310139392.0,0,1
3951,140649310988944,856.0357972983672,item_stored,140649310616688.0,0,1
3952,140649310988944,856.3691306317006,item_picked_up,140649310616688.0,0,0
3953,140649311044176,856.3750994452553,item_picked_up,140649310118720.0,0,0
3954,140649311046144,856.4350994452554,item_picked_up,140649310139392.0,0,0
3955,140649311044176,856.702463965034,item_stored,140649310616688.0,0,1
3956,140649311047536,856.8000000000001,order_arrival,,0,1
3957,140649311045568,856.8684327785886,item_stored,140649310118720.0,0,1
3958,140649311064560,856.9017661119221,item_stored,140649310139392.0,0,0
3959,140649311045568,857.2484327785886,item_picked_up,140649310118720.0,0,0
3960,140649311007408,857.2957972983675,item_stored,140649310139872.0,1,1
3961,140649311044176,857.361766111922,item_picked_up,140649310616688.0,0,0
3962,140649311008800,857.5150994452553,item_stored,140649310118720.0,1,1
3963,140649311007408,857.5624639650341,item_picked_up,140649310139872.0,0,0
3964,140649311047536,857.6150994452555,item_picked_up,140649310139632.0,0,0
3965,140649311008800,857.7484327785886,item_picked_up,140649310118720.0,0,0
3966,140649311046144,857.8291306317008,item_stored,140649310139872.0,0,1
3967,140649311045568,857.8550994452553,item_stored,140649310616688.0,0,1
3968,140649311045568,858.1217661119219,item_picked_up,140649310616688.0,0,0
3969,140649312699920,858.2584327785889,item_picked_up,140649310613712.0,0,3
3970,140649311045616,858.3484327785889,item_stored,140649310139632.0,0,1
3971,140649311006832,858.3884327785886,item_stored,140649310616688.0,1,1
3972,140649311046144,858.5284327785887,item_picked_up,140649310139872.0,0,0
3973,140649311006832,858.6217661119219,item_picked_up,140649310616688.0,0,0
3974,140649312699920,858.8250994452557,item_stored,140649310120352.0,1,4
3975,140649312699920,858.9250994452557,item_picked_up,140649310174224.0,0,3
3976,140649311064560,858.9950994452554,item_stored,140649310139872.0,0,0
3977,140649310988128,859.0357972983672,item_picked_up,140649310615488.0,0,1
3978,140649312700832,859.2917661119225,item_picked_up,140649310139968.0,0,2
3979,140649312699920,859.5584327785891,item_stored,140649310139968.0,1,4
3980,140649311047536,860.4,order_arrival,,0,1
3981,140649311047536,861.1133333333333,item_picked_up,140649310121024.0,0,0
3982,140649311010768,861.4466666666667,item_picked_up,140649310120640.0,0,2
3983,140649311008416,861.58,item_picked_up,140649310141744.0,0,3
3984,140649310988128,861.7800000000001,item_stored,140649310120640.0,1,2
3985,140649311045616,861.8466666666667,item_stored,140649310121024.0,0,2
3986,140649312700832,861.8466666666667,item_stored,140649310141744.0,1,3
3987,140649311045616,861.9466666666667,item_picked_up,140649310121024.0,0,1
3988,140649311045616,861.9466666666667,item_picked_up,140649310139632.0,0,0
3989,140649311010768,862.1133333333335,item_picked_up,140649310140208.0,0,1
3990,140649311010768,862.4133333333334,item_stored,140649310121024.0,0,2
3991,140649311010768,862.4133333333334,item_stored,140649310139632.0,1,3
3992,140649311008416,862.5800000000002,item_stored,140649310140208.0,1,4
3993,140649311009376,862.7384327785887,item_stored,140649310118720.0,1,1
3994,140649310988944,863.0157972983673,item_stored,140649310534384.0,0,1
3995,140649311009376,863.0784327785888,item_picked_up,140649310118720.0,0,0
3996,140649310988944,863.3091306317007,item_picked_up,140649310534384.0,0,0
3997,140649312701552,863.3250994452551,item_stored,140649313424048.0,0,1
3998,140649311046144,863.3450994452554,item_stored,140649310118720.0,0,1
3999,140649312701552,863.5917661119217,item_picked_up,140649313424048.0,0,0
4000,140649311044176,863.642463965034,item_stored,140649310534384.0,0,1
4001,140649311046144,863.8384327785888,item_picked_up,140649310118720.0,0,0
4002,140649311044176,863.8917661119218,item_stored,140649313424048.0,0,2
4003,140649311047536,864.0,order_arrival,,0,1
4004,140649311064560,864.3050994452555,item_stored,140649310118720.0,0,0
4005,140649311007408,864.4417661119221,item_stored,140649310616688.0,1,1
4006,140649311044176,864.5157972983674,item_picked_up,140649310534384.0,0,1
4007,140649311044176,864.6717661119221,item_picked_up,140649313424048.0,0,0
4008,140649311007408,864.7084327785888,item_picked_up,140649310616688.0,0,0
4009,140649311046144,864.9750994452554,item_stored,140649310616688.0,0,1
4010,140649311045568,865.0091306317007,item_stored,140649310534384.0,0,1
4011,140649311064560,865.0384327785888,item_stored,140649313424048.0,0,0
4012,140649311045568,865.3891306317007,item_picked_up,140649310534384.0,0,0
4013,140649311006832,865.6557972983674,item_stored,140649310534384.0,1,1
4014,140649311046144,865.6824639650341,item_picked_up,140649310616688.0,0,0
4015,140649311047536,865.7517661119222,item_picked_up,140649311066432.0,0,0
4016,140649311006832,865.8891306317007,item_picked_up,140649310534384.0,0,0
4017,140649310988128,866.0157972983673,item_picked_up,140649310615200.0,0,1
4018,140649311064560,866.1491306317008,item_stored,140649310616688.0,0,0
4019,140649311045616,866.4850994452555,item_stored,140649311066432.0,0,1
4020,140649311047536,867.6,order_arrival,,0,1
4021,140649311047536,868.3333333333334,item_picked_up,140649310617264.0,0,0
4022,140649311010768,868.7800000000001,item_picked_up,140649310535440.0,0,2
4023,140649311045616,869.0666666666667,item_stored,140649310617264.0,0,2
4024,140649310988128,869.1133333333335,item_stored,140649310535440.0,1,2
4025,140649311045616,869.8000000000001,item_picked_up,140649310617264.0,0,1
4026,140649310988944,869.9957972983673,item_stored,140649310121120.0,0,1
4027,140649311010768,870.2666666666668,item_stored,140649310617264.0,1,3
4028,140649310988944,870.4024639650339,item_picked_up,140649310121120.0,0,0
4029,140649311044176,870.7357972983673,item_stored,140649310121120.0,0,1
4030,140649312701552,870.935099445255,item_stored,140649310118096.0,0,1
4031,140649311047536,871.2,order_arrival,,0,1
4032,140649311044176,871.202463965034,item_picked_up,140649310121120.0,0,0
4033,140649312701552,871.2350994452551,item_picked_up,140649310118096.0,0,0
4034,140649311044176,871.5350994452551,item_stored,140649310118096.0,0,1
4035,140649311047536,871.5666666666667,item_picked_up,140649310614192.0,0,0
4036,140649311045568,871.6957972983673,item_stored,140649310121120.0,0,1
4037,140649311007408,871.7091306317009,item_stored,140649310534384.0,1,1
4038,140649312699920,871.835099445255,item_picked_up,140649310120352.0,0,3
4039,140649311045568,871.962463965034,item_picked_up,140649310121120.0,0,0
4040,140649311007408,871.9757972983675,item_picked_up,140649310534384.0,0,0
4041,140649311044176,872.1891306317007,item_picked_up,140649310118096.0,0,0
4042,140649311006832,872.2291306317006,item_stored,140649310121120.0,1,1
4043,140649311046144,872.2424639650342,item_stored,140649310534384.0,0,1
4044,140649311045616,872.3000000000001,item_stored,140649310614192.0,0,2
4045,140649311006832,872.462463965034,item_picked_up,140649310121120.0,0,0
4046,140649312699920,872.5350994452551,item_stored,140649311067584.0,1,4
4047,140649312699920,872.6350994452552,item_picked_up,140649310139968.0,0,3
4048,140649311046144,872.6666666666667,item_picked_up,140649310534384.0,0,0
4049,140649311045568,872.682463965034,item_stored,140649310118096.0,0,1
4050,140649311045568,872.9491306317007,item_picked_up,140649310118096.0,0,0
4051,140649310988128,872.9957972983673,item_picked_up,140649310120640.0,0,1
4052,140649312699920,873.0684327785887,item_stored,140649310140640.0,1,4
4053,140649311064560,873.1333333333334,item_stored,140649310534384.0,0,0
4054,140649311008800,873.2157972983673,item_stored,140649310118096.0,1,1
4055,140649312700832,873.3350994452553,item_picked_up,140649310142176.0,0,2
4056,140649311008800,873.4491306317007,item_picked_up,140649310118096.0,0,0
4057,140649311047536,874.8000000000001,order_arrival,,0,1
4058,140649311047536,875.2666666666668,item_picked_up,140649310118240.0,0,0
4059,140649311008416,875.7333333333335,item_picked_up,140649310140208.0,0,3
4060,140649311008416,875.7333333333335,item_picked_up,140649310120544.0,0,2
4061,140649310988128,875.9666666666668,item_stored,140649310140208.0,1,2
4062,140649311045616,876.0000000000001,item_stored,140649310118240.0,0,3
4063,140649312700832,876.0000000000001,item_stored,140649310120544.0,1,3
4064,140649311010768,876.3000000000002,item_picked_up,140649310121024.0,0,2
4065,140649311010768,876.3000000000002,item_picked_up,140649310617264.0,0,1
4066,140649311045616,876.7333333333335,item_picked_up,140649311066432.0,0,2
4067,140649311008416,876.7666666666669,item_stored,140649310121024.0,0,3
4068,140649311008416,876.7666666666669,item_stored,140649310617264.0,1,4
4069,140649311045616,876.8333333333335,item_picked_up,140649310118240.0,0,1
4070,140649310988944,876.9757972983673,item_stored,140649310118816.0,0,1
4071,140649311010768,877.2000000000002,item_stored,140649311066432.0,0,2
4072,140649310988944,877.2091306317006,item_picked_up,140649310118816.0,0,0
4073,140649311010768,877.3000000000002,item_stored,140649310118240.0,1,3
4074,140649311044176,877.542463965034,item_stored,140649310118816.0,0,1
4075,140649311007408,878.2824639650341,item_stored,140649310121120.0,1,1
4076,140649311047536,878.4,order_arrival,,0,1
4077,140649311044176,878.4157972983674,item_picked_up,140649310118816.0,0,0
4078,140649311009376,878.4391306317008,item_stored,140649310118096.0,1,1
4079,140649311007408,878.6224639650342,item_picked_up,140649310121120.0,0,0
4080,140649311009376,878.7057972983674,item_picked_up,140649310118096.0,0,0
4081,140649311047536,878.7666666666667,item_picked_up,140649310615344.0,0,0
4082,140649312701552,878.8117661119217,item_stored,140649310139728.0,0,1
4083,140649311046144,878.8891306317008,item_stored,140649310121120.0,0,1
4084,140649311045568,878.9091306317007,item_stored,140649310118816.0,0,1
4085,140649311046144,878.9724639650341,item_stored,140649310118096.0,1,2
4086,140649312701552,879.1117661119217,item_picked_up,140649310139728.0,0,0
4087,140649311045568,879.2891306317007,item_picked_up,140649310118816.0,0,0
4088,140649311044176,879.4117661119218,item_stored,140649310139728.0,0,1
4089,140649311045616,879.5,item_stored,140649310615344.0,0,2
4090,140649311006832,879.5557972983673,item_stored,140649310118816.0,1,1
4091,140649311046144,879.5824639650341,item_picked_up,140649310121120.0,0,1
4092,140649312699920,879.6450994452549,item_picked_up,140649310140640.0,0,3
4093,140649311006832,879.7891306317007,item_picked_up,140649310118816.0,0,0
4094,140649311046144,879.8666666666667,item_picked_up,140649310118096.0,0,0
4095,140649310988128,879.9757972983673,item_picked_up,140649310535440.0,0,1
4096,140649311064560,880.0491306317008,item_stored,140649310121120.0,0,0
4097,140649312700832,880.2117661119216,item_picked_up,140649310138720.0,0,2
4098,140649311010768,880.3133333333334,item_picked_up,140649310139632.0,0,2
4099,140649311064560,880.3333333333334,item_stored,140649310118096.0,0,0
4100,140649312699920,880.4784327785883,item_stored,140649310138720.0,1,4
4101,140649310988128,880.6466666666668,item_stored,140649310139632.0,1,2
4102,140649311044176,880.7,item_picked_up,140649310139728.0,0,0
4103,140649311010768,880.7800000000001,item_picked_up,140649310118240.0,0,1
4104,140649311045616,880.7824639650341,item_picked_up,140649310614192.0,0,1
4105,140649312700832,881.0800000000002,item_stored,140649310118240.0,1,3
4106,140649311045568,881.1933333333334,item_stored,140649310139728.0,0,1
4107,140649311010768,881.2491306317008,item_stored,140649310614192.0,0,2
4108,140649311045568,881.46,item_picked_up,140649310139728.0,0,0
4109,140649311045616,881.5600000000001,item_picked_up,140649310615344.0,0,0
4110,140649311008800,881.7266666666667,item_stored,140649310139728.0,1,1
4111,140649311008800,881.96,item_picked_up,140649310139728.0,0,0
4112,140649311047536,882.0,order_arrival,,0,1
4113,140649311010768,882.0266666666668,item_stored,140649310615344.0,1,3
4114,140649311047536,882.3666666666667,item_picked_up,140649310614768.0,0,0
4115,140649311045616,883.1,item_stored,140649310614768.0,0,1
4116,140649310988944,883.9557972983673,item_stored,140649310118576.0,0,1
4117,140649310988944,884.362463965034,item_picked_up,140649310118576.0,0,0
4118,140649311044176,884.6957972983673,item_stored,140649310118576.0,0,1
4119,140649311044176,885.162463965034,item_picked_up,140649310118576.0,0,0
4120,140649312699920,885.2984327785889,item_picked_up,140649310138720.0,0,3
4121,140649311047536,885.6,order_arrival,,0,1
4122,140649311007408,885.6091306317009,item_stored,140649310118816.0,1,1
4123,140649311045568,885.6557972983674,item_stored,140649310118576.0,0,1
4124,140649312699920,885.8650994452556,item_stored,140649310613712.0,1,4
4125,140649311007408,885.9491306317009,item_picked_up,140649310118816.0,0,0
4126,140649311047536,885.9666666666667,item_picked_up,140649310139824.0,0,0
4127,140649311045568,886.0357972983674,item_picked_up,140649310118576.0,0,0
4128,140649312700832,886.1317661119223,item_picked_up,140649310141744.0,0,2
4129,140649311046144,886.2157972983675,item_stored,140649310118816.0,0,1
4130,140649311006832,886.302463965034,item_stored,140649310118576.0,1,1
4131,140649311010768,886.4133333333334,item_picked_up,140649310615344.0,0,2
4132,140649311006832,886.5357972983674,item_picked_up,140649310118576.0,0,0
4133,140649311045616,886.7,item_stored,140649310139824.0,0,2
4134,140649312700832,886.7133333333335,item_stored,140649310615344.0,1,3
4135,140649311045616,886.8000000000001,item_picked_up,140649310139824.0,0,1
4136,140649312701552,886.8317661119223,item_stored,140649310120352.0,0,1
4137,140649311046144,886.8891306317009,item_picked_up,140649310118816.0,0,0
4138,140649311009376,886.9500000000002,item_stored,140649310139728.0,1,1
4139,140649310988128,886.9557972983673,item_picked_up,140649310140208.0,0,1
4140,140649311010768,887.1000000000001,item_picked_up,140649311066432.0,0,1
4141,140649311009376,887.2166666666668,item_picked_up,140649310139728.0,0,0
4142,140649311010768,887.2666666666668,item_stored,140649310139824.0,0,2
4143,140649312701552,887.3050994452557,item_picked_up,140649310120352.0,0,0
4144,140649311064560,887.3557972983676,item_stored,140649310118816.0,0,0
4145,140649310988128,887.4333333333335,item_stored,140649311066432.0,1,2
4146,140649312699920,887.4550994452549,item_picked_up,140649311067584.0,0,3
4147,140649311046144,887.4833333333335,item_stored,140649310139728.0,0,1
4148,140649311044176,887.6050994452557,item_stored,140649310120352.0,0,1
4149,140649311045616,887.7333333333335,item_picked_up,140649310614768.0,0,0
4150,140649311046144,887.9500000000002,item_picked_up,140649310139728.0,0,0
4151,140649312700832,888.0217661119216,item_picked_up,140649310120544.0,0,2
4152,140649311008416,888.1833333333335,item_picked_up,140649310140688.0,0,3
4153,140649311010768,888.2000000000002,item_stored,140649310614768.0,1,3
4154,140649312699920,888.2884327785882,item_stored,140649310120544.0,1,4
4155,140649311010768,888.3966666666669,item_picked_up,140649310139824.0,0,2
4156,140649311064560,888.4166666666669,item_stored,140649310139728.0,0,0
4157,140649312700832,888.4500000000002,item_stored,140649310140688.0,1,3
4158,140649311008416,888.8633333333336,item_stored,140649310139824.0,1,4
4159,140649311044176,889.0733333333335,item_picked_up,140649310120352.0,0,0
4160,140649311047536,889.2,order_arrival,,0,1
4161,140649311045568,889.5666666666668,item_stored,140649310120352.0,0,1
4162,140649311047536,889.9133333333334,item_picked_up,140649310119728.0,0,0
4163,140649311045568,889.9466666666668,item_picked_up,140649310120352.0,0,0
4164,140649311008800,890.2133333333335,item_stored,140649310120352.0,1,1
4165,140649311010768,890.2800000000001,item_stored,140649310119728.0,1,3
4166,140649311008800,890.4466666666668,item_picked_up,140649310120352.0,0,0
4167,140649310988944,890.9357972983673,item_stored,140649310615488.0,0,1
4168,140649310988944,891.2291306317007,item_picked_up,140649310615488.0,0,0
4169,140649311044176,891.5624639650341,item_stored,140649310615488.0,0,1
4170,140649311007408,892.3557972983675,item_stored,140649310118576.0,1,1
4171,140649311044176,892.4357972983674,item_picked_up,140649310615488.0,0,0
4172,140649311007408,892.6957972983676,item_picked_up,140649310118576.0,0,0
4173,140649311047536,892.8000000000001,order_arrival,,0,1
4174,140649311064560,892.8024639650341,item_stored,140649310615488.0,0,0
4175,140649311046144,892.9624639650342,item_stored,140649310118576.0,0,1
4176,140649311047536,893.2666666666668,item_picked_up,140649310138528.0,0,0
4177,140649311046144,893.4291306317009,item_picked_up,140649310118576.0,0,0
4178,140649311064560,893.8957972983676,item_stored,140649310118576.0,0,0
4179,140649310988128,893.9357972983673,item_picked_up,140649310139632.0,0,1
4180,140649311045616,894.0000000000001,item_stored,140649310138528.0,0,1
4181,140649312701552,894.5650994452549,item_stored,140649310140640.0,0,1
4182,140649312701552,894.8317661119215,item_picked_up,140649310140640.0,0,0
4183,140649311010768,895.0117661119216,item_picked_up,140649310614192.0,0,2
4184,140649311044176,895.1317661119216,item_stored,140649310140640.0,0,1
4185,140649311045616,895.2317661119216,item_picked_up,140649310138528.0,0,0
4186,140649310988128,895.345099445255,item_stored,140649310614192.0,1,2
4187,140649311009376,895.436666666667,item_stored,140649310120352.0,1,1
4188,140649311044176,895.4984327785883,item_picked_up,140649310140640.0,0,0
4189,140649311010768,895.6984327785883,item_stored,140649310138528.0,1,3
4190,140649311009376,895.7033333333336,item_picked_up,140649310120352.0,0,0
4191,140649311046144,895.9700000000003,item_stored,140649310120352.0,0,1
4192,140649311045568,895.9917661119216,item_stored,140649310140640.0,0,1
4193,140649311045568,896.3717661119216,item_picked_up,140649310140640.0,0,0
4194,140649311047536,896.4,order_arrival,,0,1
4195,140649311046144,896.4633333333336,item_picked_up,140649310120352.0,0,0
4196,140649311008800,896.6384327785883,item_stored,140649310140640.0,1,1
4197,140649311047536,896.8666666666667,item_picked_up,140649310614384.0,0,0
4198,140649311008800,896.8717661119216,item_picked_up,140649310140640.0,0,0
4199,140649311064560,896.9300000000003,item_stored,140649310120352.0,0,0
4200,140649311045616,897.6,item_stored,140649310614384.0,0,1
4201,140649310988944,897.9157972983674,item_stored,140649310615200.0,0,1
4202,140649310988944,898.322463965034,item_picked_up,140649310615200.0,0,0
4203,140649311044176,898.6557972983674,item_stored,140649310615200.0,0,1
4204,140649312699920,899.118432778589,item_picked_up,140649310120544.0,0,3
4205,140649311044176,899.1224639650341,item_picked_up,140649310615200.0,0,0
4206,140649311064560,899.4891306317007,item_stored,140649310615200.0,0,0
4207,140649312699920,899.6850994452557,item_stored,140649310142176.0,1,4
4208,140649312700832,899.9517661119223,item_picked_up,140649310118240.0,0,2
4209,140649311047536,900.0,order_arrival,,0,1
4210,140649311047536,900.7133333333334,item_picked_up,140649310615056.0,0,0
4211,140649310988128,900.9157972983674,item_picked_up,140649311066432.0,0,1
4212,140649311010768,901.1600000000001,item_picked_up,140649310614768.0,0,2
4213,140649311008416,901.1800000000001,item_picked_up,140649310139824.0,0,3
4214,140649310988128,901.4133333333334,item_stored,140649310139824.0,1,2
4215,140649311045616,901.4466666666667,item_stored,140649310615056.0,0,2
4216,140649312700832,901.4600000000002,item_stored,140649310614768.0,1,3
4217,140649311045616,901.5466666666667,item_picked_up,140649310614384.0,0,1
4218,140649311010768,901.7466666666668,item_picked_up,140649310138528.0,0,1
4219,140649311009376,901.8617661119217,item_stored,140649310140640.0,1,1
4220,140649311010768,902.0133333333334,item_stored,140649310614384.0,0,2
4221,140649311045616,902.1800000000001,item_picked_up,140649310615056.0,0,0
4222,140649311009376,902.2017661119218,item_picked_up,140649310140640.0,0,0
4223,140649311008416,902.2133333333335,item_stored,140649310138528.0,1,4
4224,140649312701552,902.3084327785881,item_stored,140649311067584.0,0,1
4225,140649311046144,902.4684327785884,item_stored,140649310140640.0,0,1
4226,140649312701552,902.5750994452548,item_picked_up,140649311067584.0,0,0
4227,140649311010768,902.6466666666668,item_stored,140649310615056.0,1,3
4228,140649311044176,902.8750994452548,item_stored,140649311067584.0,0,1
4229,140649311046144,902.9617661119217,item_picked_up,140649310140640.0,0,0
4230,140649312699920,903.0750994452548,item_picked_up,140649310613712.0,0,3
4231,140649311064560,903.4284327785884,item_stored,140649310140640.0,0,0
4232,140649311047536,903.6,order_arrival,,0,1
4233,140649312700832,903.6417661119215,item_picked_up,140649310615344.0,0,2
4234,140649311044176,903.7484327785882,item_picked_up,140649311067584.0,0,0
4235,140649312699920,903.9084327785881,item_stored,140649310615344.0,1,4
4236,140649311064560,904.1150994452548,item_stored,140649311067584.0,0,0
4237,140649311010768,904.1950994452549,item_picked_up,140649310119728.0,0,2
4238,140649311047536,904.3133333333334,item_picked_up,140649310140352.0,0,0
4239,140649312700832,904.4950994452549,item_stored,140649310119728.0,1,3
4240,140649310988944,904.8957972983674,item_stored,140649310120640.0,0,1
4241,140649311045616,905.0466666666667,item_stored,140649310140352.0,0,1
4242,140649310988944,905.1891306317008,item_picked_up,140649310120640.0,0,0
4243,140649311044176,905.5224639650341,item_stored,140649310120640.0,0,1
4244,140649311045616,905.7800000000001,item_picked_up,140649310140352.0,0,0
4245,140649311044176,905.9891306317008,item_picked_up,140649310120640.0,0,0
4246,140649311010768,906.2466666666668,item_stored,140649310140352.0,1,3
4247,140649311064560,906.3557972983675,item_stored,140649310120640.0,0,0
4248,140649311047536,907.2,order_arrival,,0,1
4249,140649310988128,907.8957972983674,item_picked_up,140649310614192.0,0,1
4250,140649311047536,907.9133333333334,item_picked_up,140649310616496.0,0,0
4251,140649311010768,908.2133333333335,item_picked_up,140649310614384.0,0,2
4252,140649311008416,908.3800000000001,item_picked_up,140649310121024.0,0,3
4253,140649310988128,908.6133333333335,item_stored,140649310121024.0,1,2
4254,140649311045616,908.6466666666668,item_stored,140649310616496.0,0,1
4255,140649311008416,908.6800000000002,item_stored,140649310614384.0,1,4
4256,140649311045616,909.1133333333335,item_picked_up,140649310616496.0,0,0
4257,140649311010768,909.5800000000002,item_stored,140649310616496.0,1,3
4258,140649312701552,910.1850994452548,item_stored,140649310174224.0,0,1
4259,140649312701552,910.4784327785882,item_picked_up,140649310174224.0,0,0
4260,140649311044176,910.7784327785882,item_stored,140649310174224.0,0,1
4261,140649311047536,910.8000000000001,order_arrival,,0,1
4262,140649311047536,911.1666666666667,item_picked_up,140649310614528.0,0,0
4263,140649311044176,911.2450994452549,item_picked_up,140649310174224.0,0,0
4264,140649311045568,911.7384327785883,item_stored,140649310174224.0,0,1
4265,140649310988944,911.8757972983674,item_stored,140649310535440.0,0,1
4266,140649311045616,911.9000000000001,item_stored,140649310614528.0,0,1
4267,140649311045568,912.1184327785883,item_picked_up,140649310174224.0,0,0
4268,140649310988944,912.2091306317008,item_picked_up,140649310535440.0,0,0
4269,140649311008800,912.3850994452549,item_stored,140649310174224.0,1,1
4270,140649311044176,912.5424639650341,item_stored,140649310535440.0,0,1
4271,140649311008800,912.6184327785883,item_picked_up,140649310174224.0,0,0
4272,140649311044176,913.0357972983675,item_picked_up,140649310535440.0,0,0
4273,140649312699920,913.1184327785882,item_picked_up,140649310615344.0,0,3
4274,140649311064560,913.4024639650341,item_stored,140649310535440.0,0,0
4275,140649312700832,913.485099445255,item_picked_up,140649310140688.0,0,2
4276,140649312699920,913.7517661119216,item_stored,140649310140688.0,1,4
4277,140649311047536,914.4,order_arrival,,0,1
4278,140649310988128,914.8757972983674,item_picked_up,140649310139824.0,0,1
4279,140649311047536,915.1133333333333,item_picked_up,140649310140976.0,0,0
4280,140649311008416,915.2133333333334,item_picked_up,140649310138528.0,0,3
4281,140649312700832,915.48,item_stored,140649310138528.0,1,3
4282,140649311008416,915.58,item_picked_up,140649310614384.0,0,2
4283,140649311010768,915.7800000000001,item_picked_up,140649310615056.0,0,2
4284,140649310988128,915.8133333333334,item_stored,140649310614384.0,1,2
4285,140649311045616,915.8466666666667,item_stored,140649310140976.0,0,2
4286,140649311045616,915.9466666666667,item_picked_up,140649310140976.0,0,1
4287,140649311045616,915.9466666666667,item_picked_up,140649310614528.0,0,0
4288,140649311010768,916.1466666666668,item_picked_up,140649310616496.0,0,1
4289,140649311008416,916.2466666666668,item_stored,140649310615056.0,0,3
4290,140649311010768,916.4133333333334,item_stored,140649310140976.0,0,2
4291,140649311010768,916.4133333333334,item_stored,140649310614528.0,1,3
4292,140649311008416,916.6133333333335,item_stored,140649310616496.0,1,4
4293,140649311009376,917.6084327785884,item_stored,140649310174224.0,1,1
4294,140649311009376,917.9484327785884,item_picked_up,140649310174224.0,0,0
4295,140649312701552,917.9950994452547,item_stored,140649310613712.0,0,1
4296,140649311047536,918.0,order_arrival,,0,1
4297,140649311046144,918.2150994452551,item_stored,140649310174224.0,0,1
4298,140649312701552,918.2617661119214,item_picked_up,140649310613712.0,0,0
4299,140649311047536,918.3666666666667,item_picked_up,140649310139056.0,0,0
4300,140649311044176,918.5617661119214,item_stored,140649310613712.0,0,1
4301,140649311046144,918.7084327785884,item_picked_up,140649310174224.0,0,0
4302,140649310988944,918.8557972983674,item_stored,140649310140208.0,0,1
4303,140649311045616,919.1,item_stored,140649310139056.0,0,1
4304,140649311064560,919.1750994452551,item_stored,140649310174224.0,0,0
4305,140649310988944,919.1891306317008,item_picked_up,140649310140208.0,0,0
4306,140649311044176,919.5224639650341,item_stored,140649310140208.0,0,2
4307,140649311044176,919.5666666666667,item_picked_up,140649310613712.0,0,1
4308,140649311044176,919.8891306317008,item_picked_up,140649310140208.0,0,0
4309,140649311064560,919.9333333333334,item_stored,140649310613712.0,0,0
4310,140649311064560,920.2557972983675,item_stored,140649310140208.0,0,0
4311,140649311047536,921.6,order_arrival,,0,1
4312,140649310988128,921.8557972983674,item_picked_up,140649310121024.0,0,1
4313,140649311047536,922.3133333333334,item_picked_up,140649310120784.0,0,0
4314,140649311008416,922.7800000000001,item_picked_up,140649310616496.0,0,3
4315,140649311010768,922.7800000000001,item_picked_up,140649310140352.0,0,2
