6,9,x7f1d7c48c970,1,-100.0,0.0,2,[0]
6,9,x7f1d7c48c970,2,400.0,1.0,2,[20]
6,9,x7f1d7c48c970,3,300.0,0.0,2,[17]
6,9,x7f1d7c48c970,4,300.0,0.0,2,[20]
6,9,x7f1d7c48c970,5,900.0,2.0,2,[20]
6,9,x7f1d7c48c970,6,700.0,2.0,2,[17]
6,9,x7f1d7c48c970,7,-300.0,0.0,2,[0]
6,9,x7f1d7c48c970,8,-100.0,0.0,2,[6]
6,9,x7f1d7c48c970,9,300.0,0.0,3,[6]
6,9,x7f1d7c48c970,10,300.0,0.0,2,[6]
6,9,x7f1d7c48c970,11,-100.0,0.0,2,[0]
6,9,x7f1d7c48c970,12,200.0,1.0,2,[17]
6,9,x7f1d7c48c970,13,-200.0,1.0,2,[0]
6,9,x7f1d7c48c970,14,546.52,2.0,3,[6]
6,9,x7f1d7c48c970,15,0.0,1.0,2,[17]
6,9,x7f1d7c48c970,16,-100.0,0.0,2,[6]
6,9,x7f1d7c48c970,17,-300.0,0.0,2,[0]
6,9,x7f1d7c48c970,18,138.48,1.0,5,[17]
6,9,x7f1d7c48c970,19,198.73,0.0,3,[6]
6,9,x7f1d7c48c970,20,-223.23,0.0,3,[0]
6,9,x7f1d7c48c970,21,100.0,0.0,2,[6]
6,9,x7f1d7c48c970,22,10.74,0.0,3,[17]
6,9,x7f1d7c48c970,23,-300.0,0.0,2,[17]
6,9,x7f1d7c48c970,24,-100.0,0.0,2,[6]
6,9,x7f1d7c48c970,25,400.0,1.0,2,[20]
6,9,x7f1d7c48c970,26,900.0,2.0,2,[20]
6,9,x7f1d7c48c970,27,-100.0,0.0,2,[0]
6,9,x7f1d7c48c970,28,0.0,1.0,2,[0]
6,9,x7f1d7c48c970,29,900.0,2.0,2,[17]
6,9,x7f1d7c48c970,30,100.0,0.0,2,[6]
6,9,x7f1d7c48c970,31,-100.0,0.0,2,[17]
6,9,x7f1d7c48c970,32,700.0,2.0,2,[17]
6,9,x7f1d7c48c970,33,1.94,1.0,4,[17]
6,9,x7f1d7c48c970,34,300.0,0.0,2,[6]
6,9,x7f1d7c48c970,35,148.85,1.0,5,[8]
6,9,x7f1d7c48c970,36,-300.0,0.0,2,[0]
6,9,x7f1d7c48c970,37,100.0,0.0,2,[6]
6,9,x7f1d7c48c970,38,-13.17,0.0,4,[6]
6,9,x7f1d7c48c970,39,200.0,1.0,4,[17]
6,9,x7f1d7c48c970,40,-100.12,1.0,8,[2]
6,9,x7f1d7c48c970,41,95.18,0.0,8,[0]
6,9,x7f1d7c48c970,42,-5.96,0.0,7,[0]
6,9,x7f1d7c48c970,43,-136.37,0.0,8,[0]
6,9,x7f1d7c48c970,44,-47.36,0.0,7,[0]
6,9,x7f1d7c48c970,45,344.43,2.0,8,[2]
6,9,x7f1d7c48c970,46,-133.86,0.0,7,[0]
6,9,x7f1d7c48c970,47,-130.33,1.0,8,[2]
6,9,x7f1d7c48c970,48,69.41,0.0,7,[0]
6,9,x7f1d7c48c970,49,333.53,2.0,8,[2]
6,9,x7f1d7c48c970,50,-27.67,0.0,7,[0]
6,9,x7f1d7c48c970,51,-174.42,0.0,7,[0]
6,9,x7f1d7c48c970,52,-48.75,0.0,8,[0]
6,9,x7f1d7c48c970,53,-105.87,1.0,8,[2]
6,9,x7f1d7c48c970,54,-81.57,0.0,7,[0]
6,9,x7f1d7c48c970,55,-198.96,0.0,7,[0]
6,9,x7f1d7c48c970,56,-153.03,0.0,8,[0]
6,9,x7f1d7c48c970,57,-200.0,1.0,7,[2]
6,9,x7f1d7c48c970,58,325.62,2.0,8,[2]
6,9,x7f1d7c48c970,59,-86.89,0.0,8,[0]
6,9,x7f1d7c48c970,60,-58.15,0.0,8,[0]
6,9,x7f1d7c48c970,61,-166.6,0.0,8,[0]
6,9,x7f1d7c48c970,62,-151.86,0.0,7,[0]
6,9,x7f1d7c48c970,63,-77.97,1.0,8,[17]
6,9,x7f1d7c48c970,64,449.09,2.0,8,[17]
6,9,x7f1d7c48c970,65,-90.97,0.0,8,[0]
6,9,x7f1d7c48c970,66,-107.67,1.0,7,[2]
6,9,x7f1d7c48c970,67,-111.07,0.0,7,[0]
6,9,x7f1d7c48c970,68,-225.65,0.0,8,[0]
6,9,x7f1d7c48c970,69,-142.93,0.0,7,[0]
6,9,x7f1d7c48c970,70,-100.08,1.0,7,[2]
6,9,x7f1d7c48c970,71,-103.64,0.0,8,[0]
6,9,x7f1d7c48c970,72,-128.93,0.0,7,[0]
6,9,x7f1d7c48c970,73,-300.0,0.0,2,[17]
6,9,x7f1d7c48c970,74,-200.0,1.0,2,[21]
6,9,x7f1d7c48c970,75,-9.54,1.0,8,[17]
6,9,x7f1d7c48c970,76,487.33,2.0,8,[17]
6,9,x7f1d7c48c970,77,-195.67,0.0,8,[0]
6,9,x7f1d7c48c970,78,300.0,2.0,7,[2]
6,9,x7f1d7c48c970,79,343.29,2.0,8,[2]
6,9,x7f1d7c48c970,80,-92.27,0.0,8,[0]
6,9,x7f1d7c48c970,81,-104.52,0.0,7,[0]
6,9,x7f1d7c48c970,82,-251.15,0.0,7,[0]
6,9,x7f1d7c48c970,83,455.15,2.0,8,[17]
6,9,x7f1d7c48c970,84,473.55,2.0,8,[17]
6,9,x7f1d7c48c970,85,-167.24,0.0,8,[0]
6,9,x7f1d7c48c970,86,-244.24,0.0,7,[0]
6,9,x7f1d7c48c970,87,-227.38,0.0,8,[0]
6,9,x7f1d7c48c970,88,-196.65,0.0,8,[0]
6,9,x7f1d7c48c970,89,-148.64,0.0,7,[0]
6,9,x7f1d7c48c970,90,-240.69,0.0,7,[0]
6,9,x7f1d7c48c970,91,403.09,2.0,8,[2]
6,9,x7f1d7c48c970,92,-97.53,1.0,8,[2]
6,9,x7f1d7c48c970,93,-185.31,1.0,8,[2]
6,9,x7f1d7c48c970,94,-190.49,0.0,7,[0]
6,9,x7f1d7c48c970,95,-213.62,0.0,7,[0]
6,9,x7f1d7c48c970,96,-53.22,1.0,8,[17]
6,9,x7f1d7c48c970,97,346.21,2.0,8,[2]
6,9,x7f1d7c48c970,98,-212.62,0.0,7,[0]
6,9,x7f1d7c48c970,99,-242.58,0.0,7,[0]
6,9,x7f1d7c48c970,100,381.41,2.0,7,[2]
6,9,x7f1d7c48c970,101,-121.59,1.0,7,[2]
6,9,x7f1d7c48c970,102,-195.34,0.0,8,[0]
6,9,x7f1d7c48c970,103,-159.46,0.0,7,[0]
