0,52.849999999999994,0
1,81.30000000000001,0
2,63.6,2.049999999999997
3,72.25000000000001,0
5,90.5,0
6,100.95,0
7,109.3,0
8,106.94999999999999,0
10,72.65,0
12,153.15,21.600000000000023
13,153.78000000000003,47.14000000000004
14,168.01,31.370000000000005
15,164.6,27.95999999999998
16,106.50000000000001,7.569999999999993
17,160.85000000000002,29.30000000000001
18,166.60000000000002,42.79000000000002
19,164.54999999999998,63.0
20,213.63,112.07999999999998
21,186.1,49.460000000000036
22,199.95,68.39999999999998
23,186.35,119.71000000000004
24,167.0,38.06999999999999
26,192.95,56.31
27,139.79999999999998,15.98999999999998
28,154.7,25.769999999999982
29,194.0,100.19
31,192.39999999999998,93.46999999999997
32,151.45,19.899999999999977
33,137.79999999999998,83.98999999999995
34,178.35,76.80000000000001
35,189.0,90.07
36,227.9,121.25999999999999
37,132.05,70.5
39,227.04999999999998,125.49999999999994
41,224.08999999999997,95.15999999999997
42,289.7,153.06
44,209.55,72.91000000000003
45,266.15,204.59999999999997
46,204.04999999999998,142.49999999999994
47,152.55,28.74000000000001
48,212.95,114.01999999999998
49,199.60000000000002,68.05000000000001
50,192.75,61.19999999999999
51,169.25,75.44
52,204.3,102.75
53,149.55,95.74000000000001
54,176.15,39.50999999999999
55,218.4,86.84999999999997
56,105.3,46.370000000000005
57,195.95,72.13999999999999
58,237.35000000000002,105.80000000000001
59,240.1,133.46000000000004
60,214.8,78.16000000000003
61,172.2,78.38999999999999
64,201.2,77.38999999999999
65,224.85,93.30000000000001
66,185.85,92.04000000000002
68,241.89999999999998,142.96999999999997
69,123.89999999999999,64.96999999999997
70,232.45,103.52000000000004
71,156.5,57.56999999999999
72,194.75000000000003,63.19999999999999
73,236.04999999999998,104.49999999999994
75,156.7,32.889999999999986
76,121.6,22.670000000000016
78,209.35000000000002,72.71000000000004
81,178.9,112.25999999999999
82,204.58999999999997,137.94999999999993
83,155.55,61.74000000000001
84,208.70000000000002,102.06000000000006
87,185.14999999999998,83.59999999999997
89,199.45,67.90000000000003
90,224.70000000000002,123.15000000000009
91,219.0,112.36000000000001
92,219.0,125.19000000000005
94,136.1,82.29000000000002
95,210.5,156.69000000000005
96,157.2,98.27000000000004
98,181.9,58.08999999999992
99,197.3,130.65999999999997
100,172.4,65.75999999999999
101,246.60000000000002,139.96000000000004
102,220.7,154.06000000000006
103,237.8,113.99000000000001
104,170.1,41.17000000000007
105,165.8,71.99000000000001
107,251.70000000000002,120.15000000000009
108,240.1,108.55000000000007
109,257.8,121.15999999999997
110,220.8,166.99
111,270.5,138.95000000000005
112,277.98999999999995,141.35000000000002
114,195.1,128.46000000000004
115,268.4,144.58999999999992
117,289.2,195.3900000000001
119,346.8,210.15999999999997
120,382.1,245.46000000000004
122,273.0,166.36
123,360.1,253.46000000000004
126,403.34999999999997,266.7099999999999
128,323.1,199.28999999999996
129,287.8,226.25
130,326.6,265.05000000000007
131,377.8,246.25
132,384.2,282.6500000000001
133,396.90000000000003,295.35000000000014
134,365.2,258.56000000000006
135,293.1,194.17000000000007
137,398.2,291.56000000000006
139,322.6,268.78999999999996
140,397.2,265.6500000000001
141,341.0,287.19000000000005
142,338.3,201.65999999999997
144,333.5,266.86
145,343.8,289.99
146,362.1,300.55000000000007
147,312.6,183.67000000000007
148,320.7,191.7700000000001
150,334.2,202.6500000000001
151,334.6,273.05000000000007
152,270.3,171.37
153,333.3,201.75
154,268.0,139.07000000000005
155,290.4,161.47000000000003
156,289.6,235.78999999999996
157,330.52000000000004,198.97000000000003
158,318.3,181.65999999999997
159,325.3,193.75
160,222.6,123.67000000000007
162,299.7,205.8900000000001
163,274.5,220.69000000000005
165,287.5,180.86
166,280.8,174.15999999999997
167,315.9,179.26
169,245.6,146.67000000000007
171,300.8,169.25
174,275.09999999999997,151.28999999999996
176,252.39999999999998,123.47000000000003
179,193.59999999999997,134.66999999999996
181,218.99999999999997,87.45000000000005
182,205.60000000000002,68.96000000000004
183,181.7,57.8900000000001
184,177.9,84.08999999999992
185,168.8,37.25
187,189.3,57.75
188,205.0,103.45000000000005
189,183.3,54.370000000000005
190,157.9,98.97000000000003
193,161.70000000000002,67.8900000000001
194,151.7,20.15000000000009
195,177.29999999999998,70.65999999999997
196,157.6,90.96000000000004
198,150.8,21.870000000000005
200,152.9,16.25999999999999
201,132.0,3.07000000000005
203,140.8,46.99000000000001
204,152.89999999999998,16.25999999999999
205,146.57000000000002,15.020000000000095
206,200.39999999999998,138.85000000000014
210,114.9,0
212,155.79999999999998,24.25
213,160.29999999999998,28.75
214,135.25,76.32000000000005
215,112.89999999999999,59.08999999999992
217,165.29999999999998,28.659999999999968
218,138.8,14.990000000000009
219,118.49999999999999,56.950000000000045
220,105.0,11.190000000000055
221,153.6,22.049999999999955
222,167.79999999999998,36.25
228,137.89999999999998,6.350000000000136
230,160.0,53.360000000000014
233,125.10000000000001,0
234,124.4,62.850000000000136
235,143.1,41.549999999999955
236,146.9,10.259999999999991
237,94.5,40.690000000000055
238,121.2,14.56000000000006
239,91.1,0
240,144.0,82.45000000000005
241,143.8,77.15999999999985
242,111.39999999999999,0
244,107.19999999999999,53.3900000000001
245,132.5,73.56999999999994
247,150.79999999999998,14.159999999999854
248,155.3,48.659999999999854
249,136.2,7.269999999999982
251,168.2,66.65000000000009
252,142.2,43.26999999999998
254,136.0,37.069999999999936
255,166.5,59.8599999999999
256,161.4,37.590000000000146
257,210.0,108.45000000000005
260,148.8,19.86999999999989
261,199.59999999999997,98.04999999999995
264,237.3,100.65999999999985
265,169.89999999999998,68.35000000000014
268,155.7,94.15000000000009
269,193.3,91.75
270,179.0,80.06999999999994
271,185.0,86.06999999999994
272,231.79999999999998,100.25
273,184.09999999999997,85.16999999999985
275,190.79999999999998,129.25
276,206.75,145.20000000000005
277,334.45000000000005,197.80999999999995
278,173.0,111.45000000000005
280,189.65,53.00999999999999
281,187.0,80.3599999999999
282,163.35,96.70999999999981
283,160.89999999999998,67.09000000000015
284,171.5,117.69000000000005
285,224.75,100.94000000000005
286,174.56,115.62999999999988
287,188.54999999999998,57.0
289,171.9,65.25999999999999
290,178.04999999999998,49.11999999999989
291,204.14999999999998,67.50999999999999
292,232.89999999999998,126.25999999999999
293,178.0,76.45000000000005
294,204.75,75.81999999999994
295,172.65,78.84000000000015
297,185.64999999999998,131.84000000000015
298,158.9,105.09000000000015
299,230.00000000000003,98.45000000000005
300,234.14999999999998,127.50999999999999
301,195.2,66.26999999999998
302,261.8,125.15999999999985
303,224.4,92.85000000000014
305,205.65,76.72000000000003
306,209.55,142.90999999999985
307,211.05,79.5
308,221.35000000000002,92.41999999999985
309,198.75,139.81999999999994
310,266.85,130.2099999999998
311,172.3,48.49000000000001
312,266.15,159.51
313,212.3,80.75
314,262.2,133.26999999999998
315,209.55,108.0
316,282.45,145.80999999999995
319,210.14,156.32999999999993
320,260.25,161.31999999999994
321,398.09999999999997,261.4599999999998
322,248.79999999999998,187.25
323,219.09999999999997,120.16999999999985
324,248.79999999999998,149.8699999999999
325,271.25,134.6099999999999
326,120.85,0
327,120.85,0
328,161.45,37.6400000000001
330,255.88000000000002,156.95000000000005
331,260.2,123.55999999999995
332,277.35,140.7099999999998
333,278.85,212.2099999999998
334,254.45,155.51999999999998
335,180.14999999999998,78.60000000000014
336,300.34999999999997,193.7099999999998
337,315.45,216.51999999999998
340,328.9,192.26
341,129.45,5.6400000000001
343,169.54999999999998,38.0
344,282.1,220.54999999999995
345,328.0,191.3599999999999
346,134.8,73.25
347,162.64999999999998,101.10000000000014
348,155.1,23.549999999999955
349,280.5,173.8599999999999
351,208.54999999999998,147.0
352,230.60000000000002,131.66999999999985
353,273.95,167.30999999999995
354,284.79999999999995,148.15999999999985
355,195.99999999999997,142.19000000000005
356,195.0,71.19000000000005
358,206.79999999999998,82.99000000000001
359,284.35,217.7099999999998
361,262.25,155.6099999999999
362,268.3,166.75
363,268.35,174.53999999999996
364,237.5,100.8599999999999
365,219.39999999999998,120.47000000000003
367,189.25,65.44000000000005
368,270.85,134.2099999999998
371,181.85,50.299999999999955
372,191.1,84.45999999999981
375,164.24,40.430000000000064
376,222.35,90.79999999999995
377,195.79999999999998,64.25
378,201.64999999999998,100.10000000000014
380,152.45,23.519999999999982
381,162.44,33.50999999999999
382,128.4,0
383,128.05,0
384,99.64999999999999,45.840000000000146
385,106.25,0
386,121.45,27.6400000000001
388,122.60000000000001,0
390,121.69999999999999,0
391,132.0,65.3599999999999
392,102.89999999999999,49.090000000000146
394,142.65,11.100000000000136
395,118.95,20.019999999999982
396,203.8,97.15999999999985
397,161.65,60.100000000000136
398,134.4,40.590000000000146
399,166.25,42.440000000000055
400,189.75,83.1099999999999
401,163.2,34.26999999999998
402,186.55,55.0
403,172.54999999999998,35.909999999999854
404,181.55,44.909999999999854
405,182.39999999999998,53.47000000000003
406,175.95,39.309999999999945
408,160.85,29.299999999999955
410,165.04999999999998,36.11999999999989
415,161.2,37.3900000000001
416,182.64999999999998,51.100000000000136
417,171.0,77.19000000000005
418,210.1,103.45999999999981
419,163.75,39.940000000000055
420,178.89999999999998,49.97000000000003
421,167.95,36.40000000000009
422,152.65,91.10000000000014
423,221.0,84.3599999999999
424,157.7,33.8900000000001
425,170.35,111.41999999999985
426,245.25,138.6099999999999
427,96.39999999999999,2.5900000000001455
428,118.30000000000001,0
429,130.2,23.559999999999945
430,220.0,88.45000000000005
431,128.9,5.0900000000001455
432,158.53,96.98000000000002
433,115.4,21.590000000000146
434,122.3,28.49000000000001
435,150.70000000000002,26.8900000000001
436,148.9,25.090000000000146
437,165.2,58.559999999999945
438,135.6,41.789999999999964
439,181.2,44.559999999999945
440,172.1,40.549999999999955
441,140.2,16.3900000000001
442,126.0,27.069999999999936
443,168.6,31.95999999999981
444,172.3,105.65999999999985
447,162.6,25.95999999999981
449,144.4,82.85000000000014
450,155.1,23.549999999999955
451,159.7,53.059999999999945
452,146.29999999999998,17.36999999999989
455,170.29999999999998,38.75
456,143.9,44.97000000000003
458,167.6,38.669999999999845
459,70.8,0
460,123.30000000000001,16.659999999999854
461,121.6,20.049999999999955
