0,53.0,20.06,0
0,57.0,25.21,0
0,59.0,33.62,0
0,41.0,14.66,0
0,0.0,24.589999999999996,0
0,38.0,26.68,0
0,50.0,25.93,0
0,49.0,31.7,0
0,35.0,23.85,0
0,53.0,25.84,0
0,32.0,27.92,0
0,53.0,27.16,0
0,48.0,22.62,0
0,35.0,24.64,0
0,0.0,24.07,0
0,0.0,26.22,0
0,56.0,29.119999999999997,0
0,40.0,18.029999999999998,0
0,0.0,22.58,0
0,52.0,24.669999999999998,0
0,43.0,26.41,0
0,0.0,29.54,0
0,54.0,63.81,0
0,35.0,26.68,0
0,33.0,34.99,0
0,43.0,72.62,0
0,48.0,39.64,0
0,37.0,43.269999999999996,0
0,49.0,45.650000000000006,0
0,59.0,48.489999999999995,0
0,55.0,45.06999999999999,0
0,0.0,30.1,0
0,33.0,36.57,0
0,36.0,43.26,0
0,47.0,40.52,0
0,35.0,34.67,0
0,48.0,37.36,0
0,46.0,39.37,0
0,0.0,41.46,0
0,0.0,34.75,0
0,39.0,78.51,0
0,0.0,38.92,0
0,0.0,61.790000000000006,0.2400000000000091
0,41.0,62.84,0
0,40.0,76.0,0
0,42.0,66.92999999999999,0
0,0.0,34.32,0
0,0.0,26.79,0
0,44.0,27.22,0
0,0.0,37.48,0
0,52.0,38.46,0
0,36.0,46.06,0
0,46.0,56.69,0
0,33.0,35.99,0
0,49.0,55.61,0
0,0.0,57.599999999999994,0
0,0.0,59.489999999999995,0
0,45.0,61.57,0
0,60.0,65.72999999999999,0
0,59.0,60.26,0
0,36.0,27.310000000000002,0
0,54.0,66.88,0
0,52.0,30.54,0
0,0.0,66.37,4.819999999999993
0,34.0,68.38,0
0,0.0,33.53,0
0,35.0,63.14999999999999,0
0,39.0,56.809999999999995,0
0,0.0,66.82,5.269999999999982
0,32.0,29.520000000000003,0
0,52.0,66.69,0
0,0.0,92.55000000000001,38.74000000000001
0,0.0,85.75999999999999,24.20999999999998
0,0.0,80.88,27.069999999999993
0,45.0,90.02000000000001,0
0,56.0,84.93,0
0,59.0,94.33,0
0,0.0,96.69,35.139999999999986
0,46.0,98.24,0
0,42.0,29.66,0
0,0.0,32.510000000000005,0
0,37.0,90.39,0
0,30.0,31.14,0
0,40.0,41.87,0
0,42.0,87.53,0
0,51.0,44.290000000000006,0
0,58.0,46.92,0
0,60.0,82.03,0
0,46.0,47.97,0
0,33.0,70.86,0
0,0.0,80.89,19.339999999999975
0,44.0,48.13999999999999,0
0,36.0,80.2,0
0,49.0,48.81,0
0,34.0,41.07,0
0,58.0,43.980000000000004,0
0,39.0,56.95,0
0,0.0,71.68,10.129999999999995
0,46.0,73.69,0
0,54.0,75.69,0
0,58.0,45.03,0
0,54.0,52.92,0
0,31.0,74.73,0
0,55.0,53.150000000000006,0
0,47.0,74.22,0
0,33.0,76.11,0
0,0.0,40.62,0
0,0.0,51.629999999999995,0
0,58.0,46.2,0
0,50.0,72.7,0
0,53.0,68.84,0
0,51.0,78.63,0
0,42.0,80.62,0
0,44.0,44.41,0
0,38.0,47.63,0
0,53.0,77.6,0
0,45.0,79.6,0
0,0.0,69.7,3.0600000000000023
0,44.0,79.09,0
0,0.0,48.7,0
0,0.0,35.37,0
0,0.0,93.41,31.859999999999957
0,50.0,33.43000000000001,0
0,0.0,44.57,0
0,0.0,87.83,26.279999999999973
0,57.0,52.379999999999995,0
0,57.0,54.92999999999999,0
0,45.0,49.91,0
0,38.0,59.48,0
0,57.0,79.88,0
0,39.0,51.17,0
0,55.0,76.67999999999999,0
0,36.0,88.11,0
0,0.0,62.04,0
0,37.0,72.88,0
0,43.0,62.73,0
0,30.0,65.45,0
0,0.0,68.47,1.830000000000041
0,0.0,70.49,3.8500000000000227
0,31.0,64.77000000000001,0
0,42.0,71.08,0
0,57.0,64.33,0
0,0.0,66.67999999999999,5.1299999999999955
0,33.0,68.07000000000001,0
0,34.0,70.33000000000001,0
0,36.0,84.55999999999999,0
0,48.0,75.83,0
0,53.0,79.11,0
0,31.0,46.7,0
0,0.0,78.8,17.249999999999943
0,46.0,49.05,0
0,60.0,74.7,0
0,46.0,41.76,0
0,0.0,73.36,19.55000000000001
0,46.0,83.32,0
0,47.0,75.71000000000001,0
0,44.0,40.73,0
0,44.0,51.41,0
0,0.0,79.56,18.00999999999999
0,51.0,82.29,0
0,0.0,83.47,21.920000000000073
0,41.0,46.69,0
0,56.0,82.78,0
0,51.0,84.86000000000001,0
0,30.0,62.39000000000001,0
0,45.0,34.019999999999996,0
0,31.0,81.89,0
0,40.0,52.919999999999995,0
0,34.0,43.14,0
0,48.0,69.57000000000001,0
0,60.0,59.260000000000005,0
0,0.0,79.93,18.38000000000011
0,0.0,81.91,20.360000000000014
0,0.0,44.03,0
0,0.0,71.23,17.420000000000073
0,56.0,50.230000000000004,0
0,46.0,77.82,0
0,0.0,49.8,0
0,45.0,51.92,0
0,31.0,55.11,0
0,37.0,101.5,2.9500000000000455
0,55.0,92.28999999999999,0
0,42.0,85.93,0
0,47.0,95.75999999999999,0
0,59.0,47.88,0
0,58.0,92.59,0
0,47.0,86.97,0
0,35.0,95.25,0
0,57.0,39.55,0
0,30.0,92.27,0.7200000000000273
0,0.0,36.839999999999996,0
0,32.0,68.61999999999999,0
0,55.0,91.53,0
0,0.0,90.75999999999999,29.210000000000036
0,48.0,85.72,0
0,37.0,96.87,0
0,41.0,46.7,0
0,51.0,36.78,0
0,47.0,43.46,0
0,50.0,85.66999999999999,0
0,57.0,43.96,0
0,33.0,44.66,0
0,30.0,44.660000000000004,0
0,59.0,44.92,0
0,59.0,55.32000000000001,0
0,41.0,58.0,0
0,42.0,53.37,0
0,51.0,63.41,0
0,0.0,67.2,0.5600000000000591
0,44.0,69.29,0
0,0.0,77.39,10.75
0,39.0,69.53999999999999,0
0,36.0,63.91,0
0,49.0,65.50999999999999,0
0,38.0,67.62,0
0,54.0,74.55,0
0,50.0,63.14,0
0,0.0,66.11,0
0,0.0,75.53999999999999,13.990000000000009
0,58.0,78.37,0
0,52.0,51.41,0
0,0.0,72.94,11.3900000000001
0,42.0,74.71000000000001,0
0,36.0,76.74000000000001,0
0,38.0,78.72999999999999,0
0,32.0,57.550000000000004,0
0,38.0,78.22,0
0,30.0,57.78,0
0,0.0,114.44999999999999,52.90000000000009
0,0.0,57.92,0
0,48.0,53.2,0
0,0.0,93.35,31.800000000000068
0,0.0,92.91,31.360000000000014
0,49.0,86.81,0
0,46.0,96.8,0
0,30.0,98.93,7.380000000000109
0,43.0,54.64,0
0,48.0,59.68,0
0,55.0,62.730000000000004,0
0,50.0,91.14,0
0,51.0,62.220000000000006,0
0,48.0,65.25,0
0,38.0,88.03999999999999,0
0,39.0,66.01,0
0,45.0,66.22,0
0,45.0,69.96000000000001,0
0,31.0,74.29,0
0,33.0,78.82,0
0,0.0,77.95,11.31000000000006
0,51.0,80.66,0
0,58.0,73.44999999999999,0
0,53.0,67.86,0
0,45.0,78.24000000000001,0
0,52.0,79.54,0
0,43.0,84.04000000000002,0
0,49.0,69.66,0
0,0.0,71.75,12.82000000000005
0,30.0,65.67,0
0,35.0,99.39999999999999,5.470000000000027
0,35.0,64.61,0
0,40.0,73.94,0
0,43.0,100.69,0
0,30.0,68.09,0
0,51.0,62.41,0
0,45.0,87.51,0
0,0.0,103.85000000000001,37.210000000000036
0,41.0,104.36999999999999,0
0,56.0,106.58000000000001,0
0,34.0,123.64,23.0
0,44.0,56.49,0
0,30.0,58.22,0
0,54.0,60.59,0
0,37.0,62.599999999999994,0
0,45.0,115.42999999999999,3.7899999999999636
0,40.0,136.93,30.290000000000077
0,40.0,135.8,29.159999999999968
0,0.0,54.53000000000001,0
0,0.0,134.63,67.99000000000012
0,0.0,47.53,0
0,33.0,132.21999999999997,32.58000000000004
0,42.0,50.089999999999996,0
0,0.0,132.44,65.80000000000007
0,32.0,49.39,0
0,51.0,132.97,15.330000000000041
0,30.0,136.69,40.05000000000007
0,0.0,82.69000000000001,21.1400000000001
0,38.0,40.44,0
0,47.0,130.8,17.159999999999968
0,38.0,42.04,0
0,48.0,60.95,0
0,41.0,121.51,21.58000000000004
0,42.0,44.449999999999996,0
0,0.0,128.85999999999999,62.219999999999914
0,33.0,42.699999999999996,0
0,44.0,135.89999999999998,25.260000000000105
0,50.0,137.83,21.18999999999994
0,37.0,47.96,0
0,51.0,128.17000000000002,18.24000000000001
0,51.0,144.85000000000002,27.20999999999981
0,0.0,47.05,0
0,0.0,47.27,0
0,36.0,139.32,36.679999999999836
0,38.0,134.64,37.70999999999981
0,57.0,35.25,0
0,31.0,47.48,0
0,0.0,49.38999999999999,0
0,59.0,51.589999999999996,0
0,0.0,53.58,0
0,37.0,121.86,25.929999999999836
0,60.0,133.66,7.019999999999982
0,0.0,42.3,0
0,0.0,44.3,0
0,0.0,54.529999999999994,0
0,0.0,55.78,0
0,0.0,131.13,64.49000000000001
