7,10,x7f544a4d66a0,138,126;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,139,250;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,140,50;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,141,50;0,0;0,0;0,0;09,2,[0],0
7,10,x7f544a4d66a0,142,11;0,0;0,0;0,0;07,4,[0],4
7,10,x7f544a4d66a0,143,550;0,0;0,1;0,0;09,3,[0],4
7,10,x7f544a4d66a0,144,-150;0,0;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,145,500;0,1;0,0;0,0;06,2,[23],1
7,10,x7f544a4d66a0,146,200;0,0;0,0;0,0;04,2,[19],0
7,10,x7f544a4d66a0,147,0;0,0;0,1;0,0;12,5,[6],1
7,10,x7f544a4d66a0,148,150;0,1;0,0;0,0;09,4,[0],4
7,10,x7f544a4d66a0,149,300;0,0;0,1;0,0;06,2,[20],0
7,10,x7f544a4d66a0,150,220;0,1;0,0;0,0;09,3,[0],0
7,10,x7f544a4d66a0,151,146;0,0;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,152,-151;0,0;0,1;0,0;09,7,[0],3
7,10,x7f544a4d66a0,153,150;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,154,-150;0,0;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,155,248;0,1;0,0;0,0;09,3,[0],1
7,10,x7f544a4d66a0,156,150;0,1;0,0;0,0;09,3,[0],0
7,10,x7f544a4d66a0,157,250;0,0;0,0;0,0;12,3,[0],4
7,10,x7f544a4d66a0,158,50;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,159,172;0,0;0,0;0,0;12,3,[0],4
7,10,x7f544a4d66a0,160,50;0,0;0,0;0,0;09,3,[0],4
7,10,x7f544a4d66a0,161,129;0,0;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,162,400;0,0;0,1;0,0;09,3,[1],3
7,10,x7f544a4d66a0,163,123;0,1;0,1;0,0;09,4,[1],4
7,10,x7f544a4d66a0,164,800;0,1;0,1;0,0;0,2,[8],0
7,10,x7f544a4d66a0,165,650;0,1;0,1;0,0;09,3,[0],2
7,10,x7f544a4d66a0,166,150;0,0;0,1;0,0;12,3,[0],1
7,10,x7f544a4d66a0,167,650;0,1;0,1;0,0;12,3,[0],0
7,10,x7f544a4d66a0,168,-251;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,169,150;0,0;0,0;0,0;09,3,[0],4
7,10,x7f544a4d66a0,170,50;0,0;0,0;0,0;12,3,[0],4
7,10,x7f544a4d66a0,171,550;0,0;0,1;0,0;12,3,[0],1
7,10,x7f544a4d66a0,172,550;0,0;0,1;0,0;07,2,[0],0
7,10,x7f544a4d66a0,173,150;0,0;0,1;0,0;07,3,[0],1
7,10,x7f544a4d66a0,174,100;0,0;0,0;0,0;12,2,[9],3
7,10,x7f544a4d66a0,175,-150;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,176,300;0,0;0,1;0,0;07,4,[20],1
7,10,x7f544a4d66a0,177,400;0,1;0,0;0,0;06,4,[9],1
7,10,x7f544a4d66a0,178,0;0,0;0,1;0,0;12,6,[7],3
7,10,x7f544a4d66a0,179,550;0,0;0,1;0,0;09,3,[0],1
7,10,x7f544a4d66a0,180,250;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,181,-268;0,0;0,0;0,0;12,4,[0],4
7,10,x7f544a4d66a0,182,300;0,0;0,0;0,0;0,3,[8],1
7,10,x7f544a4d66a0,183,-350;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,184,150;0,1;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,185,650;0,1;0,1;0,0;09,3,[0],1
7,10,x7f544a4d66a0,186,-163;0,0;0,0;0,0;03,4,[6],1
7,10,x7f544a4d66a0,187,550;0,0;0,1;0,0;09,3,[0],3
7,10,x7f544a4d66a0,188,-350;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,189,-278;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,190,400;0,0;0,0;0,0;07,4,[20],1
7,10,x7f544a4d66a0,191,-350;0,0;0,0;0,0;09,3,[0],0
7,10,x7f544a4d66a0,192,260;0,1;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,193,350;0,1;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,194,50;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,195,-273;0,0;0,0;0,0;09,3,[0],1
7,10,x7f544a4d66a0,196,500;0,1;0,1;0,0;12,3,[1],3
7,10,x7f544a4d66a0,197,250;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,198,500;0,1;0,0;0,0;03,4,[19],1
7,10,x7f544a4d66a0,199,50;0,0;0,0;0,0;07,2,[20],1
7,10,x7f544a4d66a0,200,700;0,0;0,1;0,0;08,4,[23],3
7,10,x7f544a4d66a0,201,150;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,202,-350;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,203,238;0,1;0,0;0,0;09,3,[0],1
7,10,x7f544a4d66a0,204,-293;0,0;0,0;0,0;12,3,[1],4
7,10,x7f544a4d66a0,205,343;0,0;0,1;0,0;09,4,[0],2
7,10,x7f544a4d66a0,206,215;0,0;0,0;0,0;09,3,[0],1
7,10,x7f544a4d66a0,207,250;0,0;0,0;0,0;09,3,[0],3
7,10,x7f544a4d66a0,208,1;0,0;0,0;0,0;09,4,[1],4
7,10,x7f544a4d66a0,209,100;0,0;0,1;0,0;07,5,[2],3
7,10,x7f544a4d66a0,210,-350;0,0;0,0;0,0;07,2,[0],2
7,10,x7f544a4d66a0,211,200;0,1;0,0;0,0;08,4,[19],1
7,10,x7f544a4d66a0,212,650;0,1;0,1;0,0;09,3,[0],4
7,10,x7f544a4d66a0,213,550;0,0;0,1;0,0;12,3,[0],2
7,10,x7f544a4d66a0,214,50;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,215,150;0,0;0,1;0,0;12,3,[0],3
7,10,x7f544a4d66a0,216,550;0,0;0,1;0,0;09,3,[0],4
7,10,x7f544a4d66a0,217,148;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,218,291;0,0;0,1;0,0;09,4,[0],0
7,10,x7f544a4d66a0,219,150;0,0;0,1;0,0;12,3,[0],3
7,10,x7f544a4d66a0,220,212;0,1;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,221,300;0,0;0,1;0,0;0,4,[8],3
7,10,x7f544a4d66a0,222,550;0,0;0,1;0,0;09,3,[0],2
7,10,x7f544a4d66a0,223,151;0,0;0,1;0,0;03,4,[8],3
7,10,x7f544a4d66a0,224,262;0,1;0,0;0,0;07,3,[0],2
7,10,x7f544a4d66a0,225,-150;0,1;0,0;0,0;12,3,[2],4
7,10,x7f544a4d66a0,226,405;0,1;0,0;0,0;0,4,[7],0
7,10,x7f544a4d66a0,227,299;0,0;0,0;0,0;03,5,[7],0
7,10,x7f544a4d66a0,228,-192;0,0;0,0;0,0;03,5,[7],0
7,10,x7f544a4d66a0,229,0;0,0;0,1;0,0;09,3,[1],3
7,10,x7f544a4d66a0,230,-150;0,0;0,1;0,0;12,3,[2],3
7,10,x7f544a4d66a0,231,150;0,0;0,1;0,0;09,3,[0],3
7,10,x7f544a4d66a0,232,0;0,0;0,0;0,0;07,5,[20],3
7,10,x7f544a4d66a0,233,-250;0,0;0,0;0,0;09,3,[0],1
7,10,x7f544a4d66a0,234,150;0,0;0,1;0,0;03,5,[9],3
7,10,x7f544a4d66a0,235,0;0,0;0,0;0,0;04,4,[19],0
7,10,x7f544a4d66a0,236,-150;0,1;0,0;0,0;09,2,[2],4
7,10,x7f544a4d66a0,237,550;0,0;0,1;0,0;12,3,[0],3
7,10,x7f544a4d66a0,238,-200;0,0;0,0;0,0;0,5,[7],1
7,10,x7f544a4d66a0,239,250;0,0;0,0;0,0;07,3,[0],2
7,10,x7f544a4d66a0,240,82;0,1;0,0;0,0;09,3,[1],4
7,10,x7f544a4d66a0,241,-250;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,242,-100;0,0;0,0;0,0;0,4,[9],1
7,10,x7f544a4d66a0,243,-101;0,0;0,0;0,0;06,5,[6],2
7,10,x7f544a4d66a0,244,-150;0,0;0,1;0,0;07,5,[0],3
7,10,x7f544a4d66a0,245,550;0,0;0,1;0,0;12,3,[0],2
7,10,x7f544a4d66a0,246,299;0,0;0,0;0,0;03,5,[7],1
7,10,x7f544a4d66a0,247,250;0,0;0,0;0,0;07,3,[0],4
7,10,x7f544a4d66a0,248,100;0,0;0,1;0,0;09,4,[2],3
7,10,x7f544a4d66a0,249,200;0,0;0,0;0,0;06,5,[7],0
7,10,x7f544a4d66a0,250,150;0,0;0,1;0,0;09,3,[0],2
7,10,x7f544a4d66a0,251,500;0,1;0,1;0,0;09,4,[2],3
7,10,x7f544a4d66a0,252,350;0,1;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,253,800;0,1;0,1;0,0;0,5,[7],2
7,10,x7f544a4d66a0,254,-248;0,0;0,0;0,0;09,3,[0],0
7,10,x7f544a4d66a0,255,-45;0,0;0,0;0,0;0,5,[7],2
7,10,x7f544a4d66a0,256,-150;0,0;0,0;0,0;07,3,[0],3
7,10,x7f544a4d66a0,257,0;0,0;0,0;0,0;03,5,[7],2
7,10,x7f544a4d66a0,258,-300;0,0;0,0;0,0;09,3,[1],3
7,10,x7f544a4d66a0,259,200;0,0;0,0;0,0;0,5,[7],0
7,10,x7f544a4d66a0,260,-150;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,261,0;0,0;0,0;0,0;03,5,[7],0
7,10,x7f544a4d66a0,262,50;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,263,400;0,1;0,0;0,0;0,5,[7],1
7,10,x7f544a4d66a0,264,250;0,0;0,0;0,0;07,3,[0],3
7,10,x7f544a4d66a0,265,-695;0,0;0,0;0,0;09,4,[0],2
7,10,x7f544a4d66a0,266,100;0,0;0,0;0,0;12,3,[1],3
7,10,x7f544a4d66a0,267,-71;0,0;0,0;0,0;03,5,[7],0
7,10,x7f544a4d66a0,268,50;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,269,-150;0,0;0,1;0,0;12,5,[0],3
7,10,x7f544a4d66a0,270,249;0,1;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,271,-97;0,0;0,0;0,0;03,5,[7],2
7,10,x7f544a4d66a0,272,-250;0,0;0,0;0,0;09,3,[0],0
7,10,x7f544a4d66a0,273,-100;0,0;0,0;0,0;0,5,[7],2
7,10,x7f544a4d66a0,274,50;0,0;0,0;0,0;07,3,[0],2
7,10,x7f544a4d66a0,275,550;0,0;0,1;0,0;03,5,[9],3
7,10,x7f544a4d66a0,276,250;0,0;0,0;0,0;09,3,[0],4
7,10,x7f544a4d66a0,277,-300;0,0;0,0;0,0;12,4,[6],3
7,10,x7f544a4d66a0,278,-300;0,1;0,0;0,0;07,3,[1],4
7,10,x7f544a4d66a0,279,219;0,1;0,0;0,0;07,3,[0],1
7,10,x7f544a4d66a0,280,50;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,281,550;0,0;0,1;0,0;03,4,[8],3
7,10,x7f544a4d66a0,282,294;0,0;0,0;0,0;06,5,[7],1
7,10,x7f544a4d66a0,283,-311;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,284,143;0,1;0,1;0,0;09,4,[0],2
7,10,x7f544a4d66a0,285,249;0,1;0,0;0,0;09,3,[0],0
7,10,x7f544a4d66a0,286,800;0,1;0,1;0,0;0,5,[7],3
7,10,x7f544a4d66a0,287,250;0,0;0,0;0,0;07,3,[0],2
7,10,x7f544a4d66a0,288,500;0,1;0,0;0,0;0,5,[7],1
7,10,x7f544a4d66a0,289,350;0,1;0,1;0,0;07,3,[2],3
7,10,x7f544a4d66a0,290,50;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,291,650;0,1;0,1;0,0;03,5,[7],3
7,10,x7f544a4d66a0,292,550;0,0;0,1;0,0;09,3,[0],2
7,10,x7f544a4d66a0,293,-100;0,0;0,0;0,0;0,5,[7],2
7,10,x7f544a4d66a0,294,50;0,1;0,0;0,0;09,3,[2],4
7,10,x7f544a4d66a0,295,50;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,296,50;0,0;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,297,-200;0,0;0,0;0,0;0,5,[8],1
7,10,x7f544a4d66a0,298,650;0,1;0,1;0,0;07,3,[0],0
7,10,x7f544a4d66a0,299,200;0,1;0,1;0,0;09,5,[2],3
7,10,x7f544a4d66a0,300,650;0,1;0,1;0,0;09,3,[0],2
7,10,x7f544a4d66a0,301,250;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,302,-300;0,0;0,0;0,0;12,5,[6],1
7,10,x7f544a4d66a0,303,-150;0,1;0,0;0,0;07,3,[2],4
7,10,x7f544a4d66a0,304,499;0,1;0,1;0,0;09,3,[1],3
7,10,x7f544a4d66a0,305,0;0,0;0,0;0,0;0,5,[8],3
7,10,x7f544a4d66a0,306,500;0,1;0,0;0,0;06,4,[6],1
7,10,x7f544a4d66a0,307,150;0,1;0,0;0,0;07,3,[0],4
7,10,x7f544a4d66a0,308,-207;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,309,-150;0,0;0,1;0,0;12,3,[2],3
7,10,x7f544a4d66a0,310,-455;0,0;0,0;0,0;12,5,[9],1
7,10,x7f544a4d66a0,311,164;0,1;0,0;0,0;09,3,[1],4
7,10,x7f544a4d66a0,312,-500;0,0;0,0;0,0;12,4,[0],1
7,10,x7f544a4d66a0,313,50;0,0;0,0;0,0;12,2,[1],2
7,10,x7f544a4d66a0,314,150;0,0;0,1;0,0;12,3,[0],3
7,10,x7f544a4d66a0,315,700;0,0;0,1;0,0;08,4,[20],3
7,10,x7f544a4d66a0,316,50;0,0;0,0;0,0;09,2,[1],0
7,10,x7f544a4d66a0,317,117;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,318,550;0,0;0,1;0,0;07,3,[0],1
7,10,x7f544a4d66a0,319,250;0,0;0,0;0,0;12,3,[0],3
7,10,x7f544a4d66a0,320,50;0,0;0,0;0,0;12,3,[0],0
7,10,x7f544a4d66a0,321,-350;0,0;0,0;0,0;07,3,[0],2
7,10,x7f544a4d66a0,322,150;0,0;0,1;0,0;12,3,[0],1
7,10,x7f544a4d66a0,323,650;0,1;0,1;0,0;12,3,[0],0
7,10,x7f544a4d66a0,324,250;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,325,50;0,1;0,0;0,0;09,3,[2],3
7,10,x7f544a4d66a0,326,250;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,327,50;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,328,-150;0,0;0,0;0,0;12,3,[0],3
7,10,x7f544a4d66a0,329,-450;0,0;0,0;0,0;12,4,[0],3
7,10,x7f544a4d66a0,330,150;0,1;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,331,650;0,1;0,1;0,0;07,3,[0],0
7,10,x7f544a4d66a0,332,146;0,0;0,0;0,0;07,3,[0],0
7,10,x7f544a4d66a0,333,-50;0,0;0,0;0,0;09,3,[2],3
7,10,x7f544a4d66a0,334,101;0,0;0,0;0,0;12,3,[1],3
7,10,x7f544a4d66a0,335,-50;0,0;0,0;0,0;07,3,[2],3
7,10,x7f544a4d66a0,336,-149;0,0;0,0;0,0;0,4,[9],3
7,10,x7f544a4d66a0,337,200;0,1;0,0;0,0;07,3,[1],3
7,10,x7f544a4d66a0,338,350;0,1;0,1;0,0;12,3,[2],4
7,10,x7f544a4d66a0,339,250;0,0;0,1;0,0;12,3,[2],3
7,10,x7f544a4d66a0,340,250;0,0;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,341,50;0,0;0,0;0,0;09,3,[0],4
7,10,x7f544a4d66a0,342,250;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,343,-150;0,0;0,0;0,0;09,3,[0],2
7,10,x7f544a4d66a0,344,168;0,1;0,0;0,0;12,3,[0],2
7,10,x7f544a4d66a0,345,100;0,0;0,0;0,0;12,3,[1],3
7,10,x7f544a4d66a0,346,-350;0,0;0,0;0,0;12,3,[0],1
7,10,x7f544a4d66a0,347,200;0,1;0,0;0,0;12,3,[1],3
