0,12,x7fc788741550,1,200.0,0.0,3,[5],1
0,12,x7fc788741550,2,599.8224308935821,1.0,3,[4],2
0,12,x7fc788741550,3,0.0,0.0,2,[4],0
0,12,x7fc788741550,4,0.0,1.0,2,[5],2
0,12,x7fc788741550,5,400.0,0.0,2,[4],1
0,12,x7fc788741550,6,208.44333613797764,0.0,5,[5],1
0,12,x7fc788741550,7,400.0,0.0,2,[0],0
0,12,x7fc788741550,8,194.36973868628675,0.0,4,[6],1
0,12,x7fc788741550,9,400.0,1.0,4,[0],2
0,12,x7fc788741550,10,800.0,1.0,3,[4],2
0,12,x7fc788741550,11,234.1279659949171,0.0,3,[4],2
0,12,x7fc788741550,12,400.0,0.0,2,[4],1
0,12,x7fc788741550,13,0.0,0.0,2,[4],0
0,12,x7fc788741550,14,-400.0,0.0,2,[4],2
0,12,x7fc788741550,15,400.0,0.0,2,[4],0
0,12,x7fc788741550,16,400.0,1.0,3,[5],1
0,12,x7fc788741550,17,199.17695473251027,1.0,4,[6],2
0,12,x7fc788741550,18,0.0,0.0,3,[4],2
0,12,x7fc788741550,19,400.0,0.0,3,[4],0
0,12,x7fc788741550,20,400.0,0.0,2,[4],1
0,12,x7fc788741550,21,200.01067411836635,1.0,3,[5],2
0,12,x7fc788741550,22,200.00162145871437,0.0,5,[4],0
0,12,x7fc788741550,23,0.0,0.0,2,[0],2
0,12,x7fc788741550,24,203.3306924799267,0.0,5,[4],0
0,12,x7fc788741550,25,400.0,2.0,2,[1],2
0,12,x7fc788741550,26,400.0,2.0,4,[6],2
0,12,x7fc788741550,27,400.0,0.0,2,[0],0
0,12,x7fc788741550,28,199.9983785412856,1.0,4,[0],2
0,12,x7fc788741550,29,400.0,0.0,4,[4],0
0,12,x7fc788741550,30,206.89536758391597,0.0,3,[5],1
0,12,x7fc788741550,31,400.0,0.0,4,[10],0
0,12,x7fc788741550,32,200.0,0.0,3,[4],0
0,12,x7fc788741550,33,0.0,0.0,2,[5],1
0,12,x7fc788741550,34,800.0,1.0,2,[4],1
0,12,x7fc788741550,35,200.61863869017796,0.0,4,[5],1
0,12,x7fc788741550,36,400.0,0.0,2,[0],1
0,12,x7fc788741550,37,599.8224308935821,1.0,4,[4],2
0,12,x7fc788741550,38,0.0,0.0,3,[4],0
0,12,x7fc788741550,39,400.0,0.0,5,[4],1
0,12,x7fc788741550,40,0.0,0.0,2,[0],2
0,12,x7fc788741550,41,604.598031005414,1.0,5,[5],2
0,12,x7fc788741550,42,400.0,0.0,2,[0],1
0,12,x7fc788741550,43,281.4825984642205,0.0,5,[4],0
0,12,x7fc788741550,44,0.0,0.0,2,[0],2
