7,10,x7f2e4bbd34f0,1,274.8,0.0,0.0,0.06,3,[6],1
7,10,x7f2e4bbd34f0,2,-399.15,0.0,0.0,0.06,3,[6],2
7,10,x7f2e4bbd34f0,3,122.11,0.0,1.0,0.06,4,[6],3
7,10,x7f2e4bbd34f0,4,250.0,1.0,0.0,0.06,3,[6],4
7,10,x7f2e4bbd34f0,5,0.0,1.0,0.0,0.09,3,[0],4
7,10,x7f2e4bbd34f0,6,349.47,0.0,1.0,0.06,3,[6],4
7,10,x7f2e4bbd34f0,7,-300.0,0.0,0.0,0.12,4,[20],3
7,10,x7f2e4bbd34f0,8,117.16,1.0,0.0,0.06,4,[7],4
7,10,x7f2e4bbd34f0,9,201.23,1.0,0.0,0.06,7,[6],4
7,10,x7f2e4bbd34f0,10,-150.0,1.0,0.0,0.07,2,[1],4
7,10,x7f2e4bbd34f0,11,550.0,0.0,1.0,0.09,3,[0],3
7,10,x7f2e4bbd34f0,12,444.23,0.0,1.0,0.06,8,[6],0
7,10,x7f2e4bbd34f0,13,400.0,0.0,0.0,0.07,8,[20],0
7,10,x7f2e4bbd34f0,14,546.68,0.0,1.0,0.08,8,[20],1
7,10,x7f2e4bbd34f0,15,-74.24,1.0,0.0,0.09,8,[1],4
7,10,x7f2e4bbd34f0,16,362.57,1.0,1.0,0.09,8,[0],4
7,10,x7f2e4bbd34f0,17,143.28,0.0,0.0,0.06,8,[6],2
7,10,x7f2e4bbd34f0,18,346.68,1.0,0.0,0.08,8,[20],4
7,10,x7f2e4bbd34f0,19,200.0,1.0,0.0,0.08,8,[19],4
7,10,x7f2e4bbd34f0,20,0.0,0.0,0.0,0.07,8,[20],3
7,10,x7f2e4bbd34f0,21,-558.4,0.0,0.0,0.12,8,[6],2
7,10,x7f2e4bbd34f0,22,-559.91,0.0,0.0,0.12,8,[6],2
7,10,x7f2e4bbd34f0,23,500.0,1.0,0.0,0.07,8,[20],1
7,10,x7f2e4bbd34f0,24,-566.97,0.0,0.0,0.12,8,[6],2
7,10,x7f2e4bbd34f0,25,-105.08,0.0,0.0,0.09,8,[19],3
7,10,x7f2e4bbd34f0,26,249.98,1.0,1.0,0.09,8,[2],4
7,10,x7f2e4bbd34f0,27,-7.93,1.0,0.0,0.09,8,[0],4
