1,34,x7fcecbe7db20,1,400.0,1.0,2,[13],2
1,34,x7fcecbe7db20,2,300.0,0.0,2,[4],3
1,34,x7fcecbe7db20,3,-100.0,0.0,2,[5],2
1,34,x7fcecbe7db20,4,300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,5,300.0,0.0,2,[4],3
1,34,x7fcecbe7db20,6,300.0,0.0,2,[4],3
1,34,x7fcecbe7db20,7,173.07,0.0,3,[4],3
1,34,x7fcecbe7db20,8,300.0,0.0,2,[4],0
1,34,x7fcecbe7db20,9,400.0,1.0,2,[13],0
1,34,x7fcecbe7db20,10,198.4,0.0,4,[4],0
1,34,x7fcecbe7db20,11,96.87,0.0,5,[13],0
1,34,x7fcecbe7db20,12,300.0,0.0,4,[4],4
1,34,x7fcecbe7db20,13,110.43,0.0,4,[4],1
1,34,x7fcecbe7db20,14,99.94,0.0,4,[4],3
1,34,x7fcecbe7db20,15,300.0,0.0,3,[4],1
1,34,x7fcecbe7db20,16,0.11,0.0,3,[5],0
1,34,x7fcecbe7db20,17,100.0,0.0,2,[4],1
1,34,x7fcecbe7db20,18,300.0,0.0,2,[4],3
1,34,x7fcecbe7db20,19,0.0,1.0,2,[5],0
1,34,x7fcecbe7db20,20,100.0,0.0,3,[4],3
1,34,x7fcecbe7db20,21,400.0,1.0,2,[4],1
1,34,x7fcecbe7db20,22,-100.0,0.0,2,[4],4
1,34,x7fcecbe7db20,23,300.0,0.0,2,[4],0
1,34,x7fcecbe7db20,24,-200.0,1.0,2,[0],4
1,34,x7fcecbe7db20,25,0.0,1.0,2,[13],2
1,34,x7fcecbe7db20,26,0.0,0.0,2,[4],1
1,34,x7fcecbe7db20,27,-300.0,0.0,2,[10],3
1,34,x7fcecbe7db20,28,100.0,0.0,2,[4],2
1,34,x7fcecbe7db20,29,-3.73,0.0,3,[4],4
1,34,x7fcecbe7db20,30,0.0,1.0,2,[13],4
1,34,x7fcecbe7db20,31,300.0,0.0,2,[13],0
1,34,x7fcecbe7db20,32,-300.0,0.0,2,[4],3
1,34,x7fcecbe7db20,33,0.0,1.0,2,[13],1
1,34,x7fcecbe7db20,34,0.0,1.0,3,[4],4
1,34,x7fcecbe7db20,35,300.0,0.0,3,[4],2
1,34,x7fcecbe7db20,36,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,37,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,38,100.0,0.0,2,[10],0
1,34,x7fcecbe7db20,39,-300.0,0.0,3,[0],4
1,34,x7fcecbe7db20,40,-100.0,0.0,2,[4],1
1,34,x7fcecbe7db20,41,-300.0,0.0,2,[5],4
1,34,x7fcecbe7db20,42,300.0,0.0,4,[4],1
1,34,x7fcecbe7db20,43,300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,44,100.0,0.0,2,[0],1
1,34,x7fcecbe7db20,45,300.0,0.0,4,[4],1
1,34,x7fcecbe7db20,46,300.0,0.0,2,[13],0
1,34,x7fcecbe7db20,47,101.81,0.0,4,[4],1
1,34,x7fcecbe7db20,48,400.0,1.0,2,[13],1
1,34,x7fcecbe7db20,49,100.02,0.0,4,[4],1
1,34,x7fcecbe7db20,50,196.96,1.0,4,[5],4
1,34,x7fcecbe7db20,51,96.67,0.0,4,[5],2
1,34,x7fcecbe7db20,52,200.07,0.0,3,[4],1
1,34,x7fcecbe7db20,53,100.0,0.0,3,[4],4
1,34,x7fcecbe7db20,54,300.0,0.0,2,[4],2
1,34,x7fcecbe7db20,55,-300.0,0.0,2,[4],4
1,34,x7fcecbe7db20,56,-200.0,1.0,3,[6],4
1,34,x7fcecbe7db20,57,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,58,-100.0,0.0,2,[0],4
1,34,x7fcecbe7db20,59,300.0,0.0,2,[10],0
1,34,x7fcecbe7db20,60,100.0,0.0,2,[4],0
1,34,x7fcecbe7db20,61,300.0,0.0,2,[13],0
1,34,x7fcecbe7db20,62,300.0,0.0,4,[4],2
1,34,x7fcecbe7db20,63,-300.0,0.0,4,[4],3
1,34,x7fcecbe7db20,64,-400.08,0.0,4,[4],1
1,34,x7fcecbe7db20,65,-300.0,0.0,3,[4],1
1,34,x7fcecbe7db20,66,900.0,2.0,2,[4],0
1,34,x7fcecbe7db20,67,0.0,0.0,2,[13],1
1,34,x7fcecbe7db20,68,0.0,0.0,2,[4],0
1,34,x7fcecbe7db20,69,400.0,1.0,2,[13],4
1,34,x7fcecbe7db20,70,400.0,1.0,2,[4],0
1,34,x7fcecbe7db20,71,400.0,1.0,2,[4],0
1,34,x7fcecbe7db20,72,100.0,0.0,2,[4],3
1,34,x7fcecbe7db20,73,-300.0,0.0,4,[4],1
1,34,x7fcecbe7db20,74,800.07,2.0,4,[4],3
1,34,x7fcecbe7db20,75,400.0,1.0,2,[13],0
1,34,x7fcecbe7db20,76,147.09,0.0,4,[5],0
1,34,x7fcecbe7db20,77,200.0,0.0,4,[4],0
1,34,x7fcecbe7db20,78,0.0,1.0,3,[6],2
1,34,x7fcecbe7db20,79,400.0,1.0,2,[4],0
1,34,x7fcecbe7db20,80,300.0,0.0,2,[4],0
1,34,x7fcecbe7db20,81,200.0,1.0,2,[4],4
1,34,x7fcecbe7db20,82,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,83,500.04,2.0,3,[10],4
1,34,x7fcecbe7db20,84,0.0,1.0,2,[4],2
1,34,x7fcecbe7db20,85,-300.0,0.0,2,[0],4
1,34,x7fcecbe7db20,86,200.0,0.0,3,[10],1
1,34,x7fcecbe7db20,87,300.0,0.0,2,[4],0
1,34,x7fcecbe7db20,88,843.38,2.0,3,[13],0
1,34,x7fcecbe7db20,89,100.0,0.0,2,[0],0
1,34,x7fcecbe7db20,90,400.0,1.0,3,[10],0
1,34,x7fcecbe7db20,91,100.0,0.0,2,[4],1
1,34,x7fcecbe7db20,92,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,93,100.0,0.0,2,[4],4
1,34,x7fcecbe7db20,94,-300.0,0.0,2,[4],4
1,34,x7fcecbe7db20,95,300.0,0.0,4,[4],0
1,34,x7fcecbe7db20,96,200.0,0.0,3,[4],4
1,34,x7fcecbe7db20,97,300.0,0.0,2,[4],0
1,34,x7fcecbe7db20,98,200.0,0.0,2,[4],0
1,34,x7fcecbe7db20,99,400.0,1.0,3,[4],4
1,34,x7fcecbe7db20,100,100.0,0.0,2,[5],2
1,34,x7fcecbe7db20,101,300.0,0.0,2,[4],2
1,34,x7fcecbe7db20,102,0.0,0.0,2,[5],0
1,34,x7fcecbe7db20,103,275.05,1.0,3,[4],0
1,34,x7fcecbe7db20,104,207.78,0.0,3,[4],2
1,34,x7fcecbe7db20,105,100.0,0.0,2,[4],1
1,34,x7fcecbe7db20,106,300.0,0.0,2,[4],2
1,34,x7fcecbe7db20,107,200.0,0.0,2,[13],0
1,34,x7fcecbe7db20,108,200.0,0.0,2,[4],0
1,34,x7fcecbe7db20,109,0.0,1.0,2,[5],4
1,34,x7fcecbe7db20,110,300.0,0.0,2,[4],2
1,34,x7fcecbe7db20,111,37.99,0.0,3,[5],2
1,34,x7fcecbe7db20,112,100.0,0.0,2,[13],2
1,34,x7fcecbe7db20,113,185.46,0.0,3,[4],3
1,34,x7fcecbe7db20,114,32.58,0.0,4,[5],0
1,34,x7fcecbe7db20,115,300.0,0.0,3,[4],0
1,34,x7fcecbe7db20,116,-300.0,0.0,3,[4],0
1,34,x7fcecbe7db20,117,-400.03,0.0,3,[4],3
1,34,x7fcecbe7db20,118,-400.0,0.0,3,[5],0
1,34,x7fcecbe7db20,119,500.0,2.0,2,[4],4
1,34,x7fcecbe7db20,120,300.0,0.0,3,[4],3
1,34,x7fcecbe7db20,121,100.0,0.0,2,[10],3
1,34,x7fcecbe7db20,122,100.0,0.0,2,[4],0
1,34,x7fcecbe7db20,123,100.0,0.0,3,[6],2
1,34,x7fcecbe7db20,124,118.59,0.0,4,[4],1
1,34,x7fcecbe7db20,125,200.0,0.0,4,[4],1
1,34,x7fcecbe7db20,126,300.0,0.0,2,[13],1
1,34,x7fcecbe7db20,127,99.96,0.0,4,[4],1
1,34,x7fcecbe7db20,128,0.0,0.0,3,[13],0
1,34,x7fcecbe7db20,129,300.0,0.0,2,[0],1
1,34,x7fcecbe7db20,130,300.0,0.0,4,[4],0
1,34,x7fcecbe7db20,131,300.0,0.0,4,[13],0
1,34,x7fcecbe7db20,132,300.0,0.0,2,[0],1
1,34,x7fcecbe7db20,133,300.0,0.0,4,[4],1
1,34,x7fcecbe7db20,134,200.78,0.0,4,[10],0
1,34,x7fcecbe7db20,135,300.0,0.0,5,[4],0
1,34,x7fcecbe7db20,136,148.98,0.0,4,[13],1
1,34,x7fcecbe7db20,137,300.0,0.0,2,[0],0
1,34,x7fcecbe7db20,138,300.0,0.0,2,[5],0
1,34,x7fcecbe7db20,139,302.21,1.0,3,[13],1
1,34,x7fcecbe7db20,140,-300.0,0.0,2,[0],1
1,34,x7fcecbe7db20,141,99.98,0.0,4,[4],1
1,34,x7fcecbe7db20,142,-300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,143,-500.0,0.0,2,[1],0
1,34,x7fcecbe7db20,144,-99.99,0.0,4,[4],1
1,34,x7fcecbe7db20,145,-300.0,0.0,4,[13],0
1,34,x7fcecbe7db20,146,-500.0,0.0,2,[1],0
1,34,x7fcecbe7db20,147,69.79,0.0,4,[6],0
1,34,x7fcecbe7db20,148,-300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,149,299.59,1.0,4,[4],1
1,34,x7fcecbe7db20,150,-300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,151,201.65,0.0,4,[5],0
1,34,x7fcecbe7db20,152,300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,153,300.0,0.0,4,[4],0
1,34,x7fcecbe7db20,154,-300.0,0.0,5,[4],0
1,34,x7fcecbe7db20,155,-300.0,0.0,3,[13],1
1,34,x7fcecbe7db20,156,-378.95,0.0,3,[13],0
1,34,x7fcecbe7db20,157,200.0,0.0,2,[0],0
1,34,x7fcecbe7db20,158,300.0,0.0,4,[4],1
1,34,x7fcecbe7db20,159,200.0,0.0,4,[13],0
1,34,x7fcecbe7db20,160,-499.28,0.0,5,[4],1
1,34,x7fcecbe7db20,161,606.09,2.0,4,[13],1
1,34,x7fcecbe7db20,162,400.0,1.0,2,[0],0
1,34,x7fcecbe7db20,163,-482.82,0.0,4,[5],0
1,34,x7fcecbe7db20,164,300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,165,-486.3,0.0,4,[4],0
1,34,x7fcecbe7db20,166,200.0,0.0,2,[13],1
1,34,x7fcecbe7db20,167,-404.41,0.0,4,[5],0
1,34,x7fcecbe7db20,168,300.0,0.0,2,[13],0
1,34,x7fcecbe7db20,169,606.09,2.0,5,[4],1
1,34,x7fcecbe7db20,170,300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,171,300.0,0.0,4,[4],1
1,34,x7fcecbe7db20,172,300.0,0.0,3,[4],0
1,34,x7fcecbe7db20,173,400.0,1.0,2,[13],4
1,34,x7fcecbe7db20,174,200.0,0.0,2,[4],0
1,34,x7fcecbe7db20,175,304.53,1.0,4,[4],1
1,34,x7fcecbe7db20,176,200.07,0.0,3,[4],0
1,34,x7fcecbe7db20,177,100.0,0.0,2,[4],0
1,34,x7fcecbe7db20,178,200.0,0.0,4,[4],1
1,34,x7fcecbe7db20,179,201.32,1.0,5,[4],1
1,34,x7fcecbe7db20,180,-300.0,0.0,2,[10],3
1,34,x7fcecbe7db20,181,200.0,0.0,4,[4],1
1,34,x7fcecbe7db20,182,205.29,0.0,4,[4],1
1,34,x7fcecbe7db20,183,-100.0,0.0,3,[13],2
1,34,x7fcecbe7db20,184,-200.0,0.0,2,[1],0
1,34,x7fcecbe7db20,185,100.0,0.0,5,[4],0
1,34,x7fcecbe7db20,186,-300.0,0.0,3,[13],0
1,34,x7fcecbe7db20,187,100.0,0.0,4,[4],0
1,34,x7fcecbe7db20,188,2.23,0.0,6,[13],0
1,34,x7fcecbe7db20,189,200.06,1.0,4,[13],1
1,34,x7fcecbe7db20,190,400.0,1.0,2,[0],0
1,34,x7fcecbe7db20,191,-300.0,0.0,4,[4],0
1,34,x7fcecbe7db20,192,-500.0,0.0,2,[10],0
1,34,x7fcecbe7db20,193,-300.0,0.0,3,[4],1
1,34,x7fcecbe7db20,194,900.0,2.0,3,[13],0
1,34,x7fcecbe7db20,195,200.0,0.0,2,[5],0
1,34,x7fcecbe7db20,196,100.01,0.0,3,[13],1
1,34,x7fcecbe7db20,197,-700.0,0.0,3,[6],0
1,34,x7fcecbe7db20,198,400.0,1.0,3,[10],0
1,34,x7fcecbe7db20,199,200.0,0.0,2,[0],1
1,34,x7fcecbe7db20,200,400.0,1.0,2,[6],1
1,34,x7fcecbe7db20,201,-297.88,1.0,5,[4],0
1,34,x7fcecbe7db20,202,316.58,1.0,3,[13],1
1,34,x7fcecbe7db20,203,200.0,0.0,3,[13],0
1,34,x7fcecbe7db20,204,706.5,2.0,4,[4],1
1,34,x7fcecbe7db20,205,0.0,0.0,3,[0],0
1,34,x7fcecbe7db20,206,400.0,1.0,2,[13],1
1,34,x7fcecbe7db20,207,100.0,0.0,4,[5],0
1,34,x7fcecbe7db20,208,200.0,0.0,2,[13],1
1,34,x7fcecbe7db20,209,300.01,1.0,4,[4],1
1,34,x7fcecbe7db20,210,200.0,0.0,2,[13],0
1,34,x7fcecbe7db20,211,400.0,1.0,4,[4],1
1,34,x7fcecbe7db20,212,100.0,0.0,2,[10],2
1,34,x7fcecbe7db20,213,300.0,0.0,3,[4],1
1,34,x7fcecbe7db20,214,0.0,1.0,2,[13],1
1,34,x7fcecbe7db20,215,0.0,0.0,4,[13],0
1,34,x7fcecbe7db20,216,200.0,0.0,4,[4],1
1,34,x7fcecbe7db20,217,200.0,0.0,3,[4],1
1,34,x7fcecbe7db20,218,100.41,1.0,3,[4],3
1,34,x7fcecbe7db20,219,300.0,0.0,2,[4],0
1,34,x7fcecbe7db20,220,-100.0,0.0,2,[5],0
1,34,x7fcecbe7db20,221,200.0,0.0,2,[4],3
1,34,x7fcecbe7db20,222,0.0,1.0,3,[4],1
1,34,x7fcecbe7db20,223,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,224,100.0,0.0,2,[13],0
1,34,x7fcecbe7db20,225,-300.0,0.0,2,[0],4
1,34,x7fcecbe7db20,226,300.0,0.0,3,[10],1
1,34,x7fcecbe7db20,227,-300.0,0.0,3,[0],3
1,34,x7fcecbe7db20,228,-300.0,0.0,2,[5],4
1,34,x7fcecbe7db20,229,-300.0,0.0,2,[4],4
1,34,x7fcecbe7db20,230,-300.0,0.0,2,[0],3
1,34,x7fcecbe7db20,231,-300.0,0.0,2,[10],3
1,34,x7fcecbe7db20,232,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,233,100.0,0.0,2,[4],0
1,34,x7fcecbe7db20,234,100.0,0.0,2,[13],0
1,34,x7fcecbe7db20,235,-100.0,0.0,3,[0],4
1,34,x7fcecbe7db20,236,-300.0,0.0,2,[4],4
1,34,x7fcecbe7db20,237,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,238,-100.0,0.0,2,[4],2
1,34,x7fcecbe7db20,239,300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,240,0.0,1.0,2,[13],1
1,34,x7fcecbe7db20,241,-276.27,0.0,3,[4],3
1,34,x7fcecbe7db20,242,0.0,1.0,2,[13],1
1,34,x7fcecbe7db20,243,100.0,0.0,2,[13],1
1,34,x7fcecbe7db20,244,-300.0,0.0,2,[10],4
1,34,x7fcecbe7db20,245,-300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,246,100.0,0.0,2,[10],0
1,34,x7fcecbe7db20,247,300.0,0.0,2,[13],1
1,34,x7fcecbe7db20,248,-300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,249,100.0,0.0,2,[13],0
1,34,x7fcecbe7db20,250,300.0,0.0,2,[13],0
1,34,x7fcecbe7db20,251,400.0,1.0,2,[13],1
1,34,x7fcecbe7db20,252,300.0,0.0,2,[13],0
1,34,x7fcecbe7db20,253,300.0,0.0,2,[13],1
1,34,x7fcecbe7db20,254,300.0,0.0,2,[10],1
1,34,x7fcecbe7db20,255,300.0,0.0,2,[13],1
1,34,x7fcecbe7db20,256,-300.0,0.0,2,[4],3
1,34,x7fcecbe7db20,257,100.0,0.0,2,[13],0
1,34,x7fcecbe7db20,258,100.0,0.0,2,[13],1
1,34,x7fcecbe7db20,259,200.0,0.0,2,[13],1
1,34,x7fcecbe7db20,260,400.0,1.0,2,[4],1
1,34,x7fcecbe7db20,261,100.0,0.0,2,[13],0
1,34,x7fcecbe7db20,262,-100.0,0.0,2,[0],4
1,34,x7fcecbe7db20,263,300.0,0.0,2,[10],2
1,34,x7fcecbe7db20,264,-100.0,0.0,2,[10],3
1,34,x7fcecbe7db20,265,-300.0,0.0,2,[4],4
1,34,x7fcecbe7db20,266,400.0,1.0,2,[13],1
1,34,x7fcecbe7db20,267,-300.0,0.0,2,[10],3
1,34,x7fcecbe7db20,268,100.0,0.0,2,[13],1
1,34,x7fcecbe7db20,269,500.0,2.0,2,[13],4
1,34,x7fcecbe7db20,270,300.0,0.0,2,[13],1
1,34,x7fcecbe7db20,271,200.0,1.0,2,[4],3
1,34,x7fcecbe7db20,272,-200.0,0.0,2,[4],2
1,34,x7fcecbe7db20,273,200.0,0.0,2,[13],0
1,34,x7fcecbe7db20,274,300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,275,100.0,0.0,2,[13],1
1,34,x7fcecbe7db20,276,300.0,0.0,2,[4],1
1,34,x7fcecbe7db20,277,-300.0,0.0,2,[0],3
1,34,x7fcecbe7db20,278,-200.0,1.0,2,[10],3
1,34,x7fcecbe7db20,279,200.0,1.0,2,[13],1
1,34,x7fcecbe7db20,280,286.83,1.0,3,[4],1
1,34,x7fcecbe7db20,281,-81.46,0.0,3,[4],4
1,34,x7fcecbe7db20,282,300.0,1.0,4,[13],1
1,34,x7fcecbe7db20,283,296.88,1.0,3,[10],1
1,34,x7fcecbe7db20,284,100.0,0.0,2,[5],2
1,34,x7fcecbe7db20,285,300.0,0.0,2,[13],2
1,34,x7fcecbe7db20,286,300.0,0.0,2,[10],1
