6,10,x7f86ddecf760,1,300.0,0.0,0.39,2,[20],0
6,10,x7f86ddecf760,2,300.0,0.0,0.37,2,[20],3
6,10,x7f86ddecf760,3,100.0,0.0,0.27,3,[7],3
6,10,x7f86ddecf760,4,200.0,0.0,0.27,3,[6],4
6,10,x7f86ddecf760,5,0.0,0.0,0.37,2,[6],0
6,10,x7f86ddecf760,6,-400.0,0.0,0.27,3,[6],4
6,10,x7f86ddecf760,7,-700.0,0.0,0.27,4,[0],4
6,10,x7f86ddecf760,8,612.61,2.0,0.37,3,[6],4
6,10,x7f86ddecf760,9,200.0,1.0,0.39,2,[20],1
6,10,x7f86ddecf760,10,-200.0,0.0,0.63,6,[6],1
6,10,x7f86ddecf760,11,1.99,0.0,0.27,4,[0],2
6,10,x7f86ddecf760,12,-498.55,1.0,0.63,7,[8],5
6,10,x7f86ddecf760,13,-500.16,0.0,0.27,6,[0],0
6,10,x7f86ddecf760,14,-292.25,1.0,0.27,7,[6],0
6,10,x7f86ddecf760,15,800.0,2.0,0.27,3,[0],0
6,10,x7f86ddecf760,16,-353.04,0.0,0.63,5,[0],2
6,10,x7f86ddecf760,17,-400.01,0.0,0.0,7,[6],1
6,10,x7f86ddecf760,18,-504.41,0.0,0.27,3,[0],4
6,10,x7f86ddecf760,19,-537.89,0.0,0.0,8,[6],0
6,10,x7f86ddecf760,20,-500.01,1.0,0.63,7,[9],3
6,10,x7f86ddecf760,21,699.94,2.0,0.27,8,[6],5
6,10,x7f86ddecf760,22,100.0,0.0,0.77,2,[17],5
6,10,x7f86ddecf760,23,-300.0,0.0,0.27,8,[17],0
6,10,x7f86ddecf760,24,-503.13,1.0,0.37,7,[0],3
6,10,x7f86ddecf760,25,-500.0,0.0,0.39,8,[20],3
6,10,x7f86ddecf760,26,100.0,0.0,0.57,4,[20],1
6,10,x7f86ddecf760,27,-269.96,0.0,0.61,3,[1],4
6,10,x7f86ddecf760,28,-597.96,0.0,0.63,7,[6],1
6,10,x7f86ddecf760,29,300.0,0.0,0.39,2,[20],1
6,10,x7f86ddecf760,30,600.0,2.0,0.63,7,[6],2
6,10,x7f86ddecf760,31,47.59,1.0,0.27,7,[0],0
6,10,x7f86ddecf760,32,0.0,0.0,0.39,4,[20],3
6,10,x7f86ddecf760,33,200.0,0.0,0.61,2,[0],3
6,10,x7f86ddecf760,34,-420.36,1.0,0.27,8,[7],5
6,10,x7f86ddecf760,35,-408.65,0.0,0.27,7,[6],0
6,10,x7f86ddecf760,36,0.0,0.0,0.39,4,[20],3
6,10,x7f86ddecf760,37,900.0,2.0,0.27,4,[17],3
6,10,x7f86ddecf760,38,-824.79,0.0,0.61,4,[0],4
6,10,x7f86ddecf760,39,413.8,2.0,0.63,7,[0],4
6,10,x7f86ddecf760,40,-500.0,0.0,0.77,4,[17],1
6,10,x7f86ddecf760,41,-500.0,0.0,0.61,7,[2],3
6,10,x7f86ddecf760,42,-600.1,0.0,0.27,7,[0],4
6,10,x7f86ddecf760,43,499.68,2.0,0.63,7,[9],5
6,10,x7f86ddecf760,44,200.0,1.0,0.77,4,[17],3
6,10,x7f86ddecf760,45,-151.67,0.0,0.37,6,[0],5
6,10,x7f86ddecf760,46,145.69,0.0,0.27,7,[0],0
6,10,x7f86ddecf760,47,100.0,0.0,0.77,2,[17],4
6,10,x7f86ddecf760,48,300.0,2.0,0.37,7,[2],5
6,10,x7f86ddecf760,49,195.47,0.0,0.61,7,[0],4
6,10,x7f86ddecf760,50,200.0,0.0,0.27,3,[0],5
6,10,x7f86ddecf760,51,-500.0,0.0,0.57,8,[20],3
6,10,x7f86ddecf760,52,-400.0,0.0,0.61,3,[0],1
6,10,x7f86ddecf760,53,434.09,2.0,0.61,4,[0],5
6,10,x7f86ddecf760,54,0.0,0.0,0.37,2,[17],3
6,10,x7f86ddecf760,55,-100.0,1.0,0.57,2,[20],5
6,10,x7f86ddecf760,56,-600.19,0.0,0.63,7,[8],3
6,10,x7f86ddecf760,57,495.31,2.0,0.63,7,[8],5
6,10,x7f86ddecf760,58,0.0,0.0,0.77,2,[17],5
6,10,x7f86ddecf760,59,-300.0,0.0,0.27,7,[6],3
6,10,x7f86ddecf760,60,173.21,1.0,0.27,6,[0],5
6,10,x7f86ddecf760,61,230.16,0.0,0.27,7,[6],1
6,10,x7f86ddecf760,62,-7.78,0.0,0.61,7,[0],4
6,10,x7f86ddecf760,63,100.0,0.0,0.77,7,[17],1
6,10,x7f86ddecf760,64,0.0,0.0,0.37,3,[0],4
6,10,x7f86ddecf760,65,0.0,0.0,0.27,2,[20],0
6,10,x7f86ddecf760,66,100.0,0.0,0.63,7,[6],3
6,10,x7f86ddecf760,67,-10.44,0.0,0.27,6,[0],4
6,10,x7f86ddecf760,68,-500.0,0.0,0.27,7,[6],1
6,10,x7f86ddecf760,69,-400.0,1.0,0.77,6,[17],1
6,10,x7f86ddecf760,70,-400.0,0.0,0.27,6,[6],1
6,10,x7f86ddecf760,71,200.0,0.0,0.39,2,[21],3
6,10,x7f86ddecf760,72,-654.74,1.0,0.61,4,[0],4
6,10,x7f86ddecf760,73,-400.0,1.0,0.27,2,[20],1
6,10,x7f86ddecf760,74,600.0,2.0,0.63,7,[8],3
6,10,x7f86ddecf760,75,100.12,0.0,0.27,7,[6],0
6,10,x7f86ddecf760,76,200.0,0.0,0.27,3,[0],3
6,10,x7f86ddecf760,77,200.41,1.0,0.0,7,[7],5
6,10,x7f86ddecf760,78,100.73,1.0,0.39,8,[20],5
6,10,x7f86ddecf760,79,-122.01,1.0,0.61,8,[2],5
6,10,x7f86ddecf760,80,100.0,0.0,0.57,8,[20],1
6,10,x7f86ddecf760,81,2.17,0.0,0.63,7,[6],2
6,10,x7f86ddecf760,82,-600.0,0.0,0.77,2,[17],2
6,10,x7f86ddecf760,83,-51.29,0.0,0.61,4,[1],3
6,10,x7f86ddecf760,84,-0.01,0.0,0.37,8,[17],1
6,10,x7f86ddecf760,85,688.91,2.0,0.39,8,[17],1
6,10,x7f86ddecf760,86,-100.5,0.0,0.37,7,[0],5
6,10,x7f86ddecf760,87,100.0,0.0,0.37,7,[6],3
6,10,x7f86ddecf760,88,100.0,0.0,0.39,7,[21],3
6,10,x7f86ddecf760,89,-81.29,0.0,0.61,7,[0],5
6,10,x7f86ddecf760,90,-0.0,0.0,0.63,7,[8],3
6,10,x7f86ddecf760,91,300.0,0.0,0.37,4,[20],0
6,10,x7f86ddecf760,92,-0.0,0.0,0.63,6,[6],2
6,10,x7f86ddecf760,93,100.0,0.0,0.37,7,[6],2
6,10,x7f86ddecf760,94,300.0,0.0,0.27,8,[17],1
6,10,x7f86ddecf760,95,100.0,0.0,0.39,4,[17],3
6,10,x7f86ddecf760,96,199.52,0.0,0.27,7,[6],1
6,10,x7f86ddecf760,97,300.0,0.0,0.27,7,[6],2
6,10,x7f86ddecf760,98,-300.0,0.0,0.37,4,[20],1
6,10,x7f86ddecf760,99,-862.79,0.0,0.61,5,[0],2
6,10,x7f86ddecf760,100,360.7,2.0,0.63,9,[0],5
6,10,x7f86ddecf760,101,-100.0,0.0,0.77,2,[17],3
6,10,x7f86ddecf760,102,100.0,0.0,0.63,7,[6],3
6,10,x7f86ddecf760,103,41.96,0.0,0.27,7,[0],4
6,10,x7f86ddecf760,104,300.0,0.0,0.37,7,[20],1
6,10,x7f86ddecf760,105,-108.7,0.0,0.61,8,[0],4
6,10,x7f86ddecf760,106,42.66,0.0,0.27,7,[1],3
6,10,x7f86ddecf760,107,0.0,0.0,0.77,4,[17],1
6,10,x7f86ddecf760,108,300.0,0.0,0.37,4,[20],0
6,10,x7f86ddecf760,109,0.0,0.0,0.61,3,[0],0
6,10,x7f86ddecf760,110,300.0,0.0,0.27,7,[17],1
6,10,x7f86ddecf760,111,100.41,0.0,0.37,3,[1],3
6,10,x7f86ddecf760,112,100.0,0.0,0.63,7,[6],3
6,10,x7f86ddecf760,113,-100.0,0.0,0.37,6,[7],3
6,10,x7f86ddecf760,114,-30.67,0.0,0.27,6,[0],0
6,10,x7f86ddecf760,115,37.21,1.0,0.27,8,[0],5
6,10,x7f86ddecf760,116,300.0,2.0,0.77,2,[17],5
6,10,x7f86ddecf760,117,-500.0,0.0,0.57,4,[20],1
6,10,x7f86ddecf760,118,-400.0,0.0,0.61,3,[0],2
6,10,x7f86ddecf760,119,-398.98,0.0,0.27,7,[7],3
6,10,x7f86ddecf760,120,-500.0,0.0,0.77,8,[17],1
6,10,x7f86ddecf760,121,-500.0,0.0,0.39,8,[17],1
6,10,x7f86ddecf760,122,148.71,1.0,0.61,7,[1],5
6,10,x7f86ddecf760,123,87.06,0.0,0.61,7,[0],4
6,10,x7f86ddecf760,124,-94.71,0.0,0.37,7,[7],3
6,10,x7f86ddecf760,125,100.0,0.0,0.39,8,[17],1
6,10,x7f86ddecf760,126,0.0,0.0,0.37,3,[2],3
6,10,x7f86ddecf760,127,-70.4,0.0,0.61,8,[0],5
6,10,x7f86ddecf760,128,22.01,0.0,0.37,7,[6],2
6,10,x7f86ddecf760,129,-55.49,0.0,0.27,5,[1],4
6,10,x7f86ddecf760,130,524.62,2.0,0.27,8,[2],5
6,10,x7f86ddecf760,131,-3.94,0.0,0.37,7,[8],3
6,10,x7f86ddecf760,132,100.0,0.0,0.37,6,[6],1
6,10,x7f86ddecf760,133,-100.09,0.0,0.63,8,[6],1
6,10,x7f86ddecf760,134,0.0,0.0,0.27,3,[2],3
6,10,x7f86ddecf760,135,-102.23,0.0,0.37,7,[0],4
6,10,x7f86ddecf760,136,343.38,1.0,0.37,8,[20],5
6,10,x7f86ddecf760,137,100.0,0.0,0.61,3,[0],3
6,10,x7f86ddecf760,138,199.99,0.0,0.37,8,[17],1
6,10,x7f86ddecf760,139,-64.04,1.0,0.61,8,[2],5
6,10,x7f86ddecf760,140,-71.64,0.0,0.27,8,[1],5
6,10,x7f86ddecf760,141,165.23,0.0,0.61,7,[0],5
6,10,x7f86ddecf760,142,2.06,0.0,0.37,7,[6],2
6,10,x7f86ddecf760,143,171.54,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,144,-300.0,0.0,0.27,7,[6],0
6,10,x7f86ddecf760,145,-700.0,0.0,0.63,8,[6],2
6,10,x7f86ddecf760,146,756.62,2.0,0.27,5,[1],4
6,10,x7f86ddecf760,147,178.07,1.0,0.27,7,[0],4
6,10,x7f86ddecf760,148,70.23,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,149,73.68,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,150,300.0,0.0,0.27,7,[6],2
6,10,x7f86ddecf760,151,0.0,0.0,0.27,3,[0],5
6,10,x7f86ddecf760,152,0.0,0.0,0.37,3,[0],1
6,10,x7f86ddecf760,153,-400.0,0.0,0.37,3,[0],0
6,10,x7f86ddecf760,154,99.85,0.0,0.0,9,[6],0
6,10,x7f86ddecf760,155,65.04,0.0,0.27,4,[0],5
6,10,x7f86ddecf760,156,100.0,0.0,0.37,2,[17],5
6,10,x7f86ddecf760,157,-205.29,0.0,0.37,7,[0],5
6,10,x7f86ddecf760,158,-7.78,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,159,462.44,2.0,0.61,3,[2],5
6,10,x7f86ddecf760,160,300.0,2.0,0.61,5,[2],5
6,10,x7f86ddecf760,161,-499.53,0.0,0.61,7,[0],4
6,10,x7f86ddecf760,162,-578.79,0.0,0.37,7,[7],3
6,10,x7f86ddecf760,163,-200.0,1.0,0.27,8,[18],3
6,10,x7f86ddecf760,164,395.23,2.0,0.63,8,[8],5
6,10,x7f86ddecf760,165,-117.18,0.0,0.37,7,[6],2
6,10,x7f86ddecf760,166,200.0,1.0,0.39,4,[20],3
6,10,x7f86ddecf760,167,-142.35,1.0,0.61,4,[0],5
6,10,x7f86ddecf760,168,-508.56,0.0,0.0,9,[6],2
6,10,x7f86ddecf760,169,611.2,2.0,0.77,4,[17],5
6,10,x7f86ddecf760,170,167.85,1.0,0.27,8,[8],5
6,10,x7f86ddecf760,171,38.66,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,172,0.0,0.0,0.27,3,[0],5
6,10,x7f86ddecf760,173,-160.62,0.0,0.63,8,[0],5
6,10,x7f86ddecf760,174,-532.35,0.0,0.27,8,[0],0
6,10,x7f86ddecf760,175,611.03,2.0,0.39,8,[20],5
6,10,x7f86ddecf760,176,-55.94,1.0,0.61,5,[0],5
6,10,x7f86ddecf760,177,-57.31,0.0,0.37,4,[0],2
6,10,x7f86ddecf760,178,-0.1,0.0,0.37,3,[17],4
6,10,x7f86ddecf760,179,0.0,0.0,0.57,2,[20],0
6,10,x7f86ddecf760,180,200.0,0.0,0.37,3,[0],3
6,10,x7f86ddecf760,181,-23.73,0.0,0.61,7,[0],0
6,10,x7f86ddecf760,182,300.0,0.0,0.39,2,[20],0
6,10,x7f86ddecf760,183,27.04,0.0,0.61,7,[0],5
6,10,x7f86ddecf760,184,400.0,2.0,0.61,3,[2],5
6,10,x7f86ddecf760,185,-753.49,0.0,0.63,8,[0],4
6,10,x7f86ddecf760,186,-500.0,0.0,0.63,7,[6],2
6,10,x7f86ddecf760,187,99.37,1.0,0.27,5,[2],5
6,10,x7f86ddecf760,188,-600.0,0.0,0.27,3,[0],4
6,10,x7f86ddecf760,189,651.12,2.0,0.61,7,[1],5
6,10,x7f86ddecf760,190,-226.15,0.0,0.37,7,[0],5
6,10,x7f86ddecf760,191,700.0,2.0,0.77,8,[17],5
6,10,x7f86ddecf760,192,300.0,0.0,0.27,7,[6],1
6,10,x7f86ddecf760,193,-84.16,0.0,0.27,6,[1],4
6,10,x7f86ddecf760,194,-253.48,0.0,0.37,6,[1],5
6,10,x7f86ddecf760,195,700.0,2.0,0.39,8,[17],3
6,10,x7f86ddecf760,196,500.0,2.0,0.61,7,[2],5
6,10,x7f86ddecf760,197,-19.14,0.0,0.37,7,[0],5
6,10,x7f86ddecf760,198,7.98,0.0,0.27,7,[0],4
6,10,x7f86ddecf760,199,182.01,0.0,0.27,7,[6],0
6,10,x7f86ddecf760,200,200.0,0.0,0.27,3,[0],1
6,10,x7f86ddecf760,201,300.0,0.0,0.0,7,[6],2
6,10,x7f86ddecf760,202,200.0,1.0,0.77,6,[17],5
6,10,x7f86ddecf760,203,100.0,0.0,0.37,3,[1],3
6,10,x7f86ddecf760,204,200.0,0.0,0.0,7,[6],1
6,10,x7f86ddecf760,205,-100.88,0.0,0.37,7,[0],5
6,10,x7f86ddecf760,206,-54.51,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,207,-55.49,0.0,0.27,4,[0],5
6,10,x7f86ddecf760,208,7.78,0.0,0.63,7,[7],3
6,10,x7f86ddecf760,209,300.0,0.0,0.27,7,[6],0
6,10,x7f86ddecf760,210,700.0,2.0,0.39,8,[17],3
6,10,x7f86ddecf760,211,-144.87,0.0,0.37,7,[0],5
6,10,x7f86ddecf760,212,76.17,0.0,0.27,7,[0],5
6,10,x7f86ddecf760,213,0.0,1.0,0.27,7,[2],5
6,10,x7f86ddecf760,214,21.32,0.0,0.27,7,[0],5
