7,10,x7f63c0184520,1,274.8,0.0,0.0,0.06,3,[6],1
7,10,x7f63c0184520,2,-399.15,0.0,0.0,0.06,3,[6],2
7,10,x7f63c0184520,3,122.11,0.0,1.0,0.06,4,[6],3
7,10,x7f63c0184520,4,250.0,1.0,0.0,0.06,3,[6],4
7,10,x7f63c0184520,5,0.0,1.0,0.0,0.09,3,[0],4
7,10,x7f63c0184520,6,349.47,0.0,1.0,0.06,3,[6],4
7,10,x7f63c0184520,7,-300.0,0.0,0.0,0.12,4,[20],3
7,10,x7f63c0184520,8,117.16,1.0,0.0,0.06,4,[7],4
7,10,x7f63c0184520,9,201.23,1.0,0.0,0.06,7,[6],4
7,10,x7f63c0184520,10,-150.0,1.0,0.0,0.07,2,[1],4
7,10,x7f63c0184520,11,550.0,0.0,1.0,0.09,3,[0],3
7,10,x7f63c0184520,12,444.23,0.0,1.0,0.06,8,[6],0
7,10,x7f63c0184520,13,400.0,0.0,0.0,0.07,8,[20],0
7,10,x7f63c0184520,14,546.68,0.0,1.0,0.08,8,[20],1
7,10,x7f63c0184520,15,-74.24,1.0,0.0,0.09,8,[1],4
7,10,x7f63c0184520,16,362.57,1.0,1.0,0.09,8,[0],4
7,10,x7f63c0184520,17,143.28,0.0,0.0,0.06,8,[6],2
7,10,x7f63c0184520,18,346.68,1.0,0.0,0.08,8,[20],4
7,10,x7f63c0184520,19,200.0,1.0,0.0,0.08,8,[19],4
7,10,x7f63c0184520,20,0.0,0.0,0.0,0.07,8,[20],3
7,10,x7f63c0184520,21,-558.4,0.0,0.0,0.12,8,[6],2
7,10,x7f63c0184520,22,-559.91,0.0,0.0,0.12,8,[6],2
7,10,x7f63c0184520,23,500.0,1.0,0.0,0.07,8,[20],1
7,10,x7f63c0184520,24,-566.97,0.0,0.0,0.12,8,[6],2
7,10,x7f63c0184520,25,-105.08,0.0,0.0,0.09,8,[19],3
7,10,x7f63c0184520,26,249.98,1.0,1.0,0.09,8,[2],4
7,10,x7f63c0184520,27,-7.93,1.0,0.0,0.09,8,[0],4
7,10,x7f63c0184520,28,-105.08,0.0,0.0,0.09,8,[19],3
7,10,x7f63c0184520,29,-400.0,0.0,0.0,0.09,2,[2],4
7,10,x7f63c0184520,30,-31.35,1.0,0.0,0.09,8,[1],4
7,10,x7f63c0184520,31,500.0,1.0,0.0,0.07,8,[20],4
7,10,x7f63c0184520,32,0.0,0.0,0.0,0.07,8,[20],3
7,10,x7f63c0184520,33,0.0,0.0,0.0,0.07,8,[20],1
7,10,x7f63c0184520,34,500.0,1.0,0.0,0.07,8,[20],4
7,10,x7f63c0184520,35,249.83,1.0,1.0,0.09,8,[2],4
7,10,x7f63c0184520,36,-300.0,1.0,0.0,0.09,8,[2],4
7,10,x7f63c0184520,37,-303.44,0.0,0.0,0.09,3,[0],2
7,10,x7f63c0184520,38,-183.72,1.0,0.0,0.12,8,[9],4
7,10,x7f63c0184520,39,500.0,1.0,0.0,0.07,8,[20],4
7,10,x7f63c0184520,40,800.0,1.0,1.0,0.07,8,[20],0
7,10,x7f63c0184520,41,-225.18,1.0,0.0,0.12,8,[8],4
7,10,x7f63c0184520,42,0.0,0.0,0.0,0.07,8,[20],3
7,10,x7f63c0184520,43,-111.21,1.0,0.0,0.09,8,[2],4
7,10,x7f63c0184520,44,3.12,0.0,0.0,0.07,8,[0],4
7,10,x7f63c0184520,45,400.0,0.0,0.0,0.07,8,[20],0
7,10,x7f63c0184520,46,-551.63,0.0,0.0,0.12,8,[6],2
7,10,x7f63c0184520,47,215.58,1.0,1.0,0.09,8,[1],4
7,10,x7f63c0184520,48,24.79,0.0,0.0,0.09,8,[0],0
7,10,x7f63c0184520,49,7.77,1.0,0.0,0.09,8,[0],4
7,10,x7f63c0184520,50,226.04,1.0,0.0,0.03,5,[8],4
7,10,x7f63c0184520,51,500.0,1.0,1.0,0.08,8,[19],4
7,10,x7f63c0184520,52,-67.46,1.0,0.0,0.09,8,[2],4
